	GSM5532529	GSM5532546	GSM5532557	GSM5532582	GSM5532583	GSM5532594	GSM5532622	GSM5532641	GSM5532661	GSM5532665	GSM5532686	GSM5532689	GSM5532736	GSM5532907	GSM5532931	GSM5532958	GSM5532972	GSM5533000	GSM5533018	GSM5533028	GSM5533034	GSM5533038	GSM5533043	GSM5533044	GSM5533049	GSM5533050	GSM5533098	GSM5533148	GSM5533203	GSM5533225	GSM5533238	GSM5533245	GSM5533273	GSM5533289	GSM5533296	GSM5533304
DDB1	1.3764278847687814	-0.5423823017495121	-0.8369623954308225	0.1597687398484849	-0.1932346868221774	1.2363128413616926	1.1460794868537736	1.7781122007915875	0.7099264034264883	2.291097107927805	-0.1158362546359672	2.5865784930937483	-1.2143031524869474	2.776835796203593	-0.6593386154039129	2.3977760052986747	1.090016066216694	2.667851541674256	2.6252663189473004	1.3350532163123714	1.420308782106356	0.3265979432609375	2.7586918769349413	2.0701423120246703	2.2752011006140225	1.931852182380116	0.1863797639749691	2.0863415827099674	2.776835796203593	1.612568141125778	-0.1693940214708835	0.4478763215262233	0.7440023162044318	2.224575918881589	-0.229337020180114	-0.084095919288324
DHX29	1.1939789741044085	0.2538591574169973	0.94397952721564	0.1193944366133498	0.3619244630863398	0.8583307209620037	0.8129342532369955	2.388530096067176	2.1318600787665853	2.271024940593095	-0.3292518584940551	3.382695552707061	-0.4267245777379035	1.307491833395822	-0.4178865234047779	2.1259336338702344	3.1908863715515503	3.382695552707061	1.6388980674669842	-0.4658636382899746	0.1030907774730582	-2.171324481172721	1.2798823179377383	-0.1243541124830362	-0.5035756782703065	2.4685346249206725	0.3085742654388477	2.170042233098437	1.1651929554553926	1.1398147083464036	-0.3718526717299768	-1.7857572917505824	-1.01252869044347	1.5690746292108302	-2.171324481172721	0.5930332716056443
DMC1	0.7050269541259765	1.458550804098469	2.1290238701654447	-0.4634723062024345	0.4477735463024664	0.6460140169769251	2.726654528434375	0.7954030076949941	0.350332757905108	0.223558195363008	-1.0690953876075575	2.5857935342003606	-0.3075546898485195	-0.0496158560261223	-1.1023642253764454	-0.2552785394021397	-0.0386849214561013	0.9871684349549008	2.798142903926857	1.4966580139895571	2.2757654296709675	2.4978179009201416	2.4583477444211392	2.5274737356256702	2.127874487911244	2.787779848082606	-0.26499335776186	2.071809413693783	0.8035475120578001	-1.3149559157046282	1.5684969350054416	0.8356480717625756	0.4779809736441595	1.040427328942661	-0.3563615153381316	0.2098216410702251
DNAJC6	1.4000243729102717	0.4092722004436294	1.004685616071432	0.6108365071137657	0.4233534464322549	1.177952019824722	2.169150435618477	3.2746921768653268	1.2956560515577042	1.7098237406761032	-0.4457783263703538	1.210328922436683	-1.0226319513228015	1.622357830377101	0.9697744761438564	3.2746921768653268	1.2679304458646858	1.8833309838440384	1.2181375965391683	0.3482010755336044	-0.1811789786654467	-1.6256399363107434	0.5498466823736304	-0.4732613864949181	-0.3513682684036904	0.3682026123893794	-0.4316343168428161	-0.6078688977071435	3.2746921768653268	-0.9319579894085038	-0.5405906096352645	3.000306198858559	0.3623867481171456	2.987400019631277	0.7628696159919145	0.6165345654397659
DOCK7	0.1125757521049962	-0.9452123015342636	-0.517737424225198	-0.0098552331968894	0.5805777806473564	0.2915467322998229	-1.1288548907001943	2.211211409771915	2.440866552939034	1.6114652636316509	-0.0344948914492346	2.564020499343993	0.0603685742879276	-1.0251329479671103	2.6704662446007648	2.461850964243984	1.137867824053642	2.625105782528293	2.0950458583624187	2.6704662446007648	1.8054846585768785	-0.43024973325819	2.0263778135042405	2.4444195594339093	2.39708682815117	2.309318713199078	0.7019353924554835	1.457652929332418	0.7175886467728801	2.046075769213974	-0.1165842845714369	0.3205094256456401	1.3961977986056506	1.3021369570153825	1.0132754753902975	0.4467285577970682
DSCR8	1.850496369058432	-0.5263067144416679	1.55360267917735	1.0362505041792751	2.103418985970846	0.8878083062591638	-1.400009101993993	-1.0172453410960658	-0.8470352411941912	1.1036334391027882	0.8562239734354781	0.6724934792368051	-1.1681498695036694	0.0099080529993207	2.9303760148285622	2.9303760148285622	2.634587221542961	2.47735847810776	1.1336314031995969	2.28099291030029	0.4644869248684321	-0.8414864977802939	1.1163387975437793	0.2695646624451371	0.5876676143851096	1.148148608506161	-0.7339204126927954	-0.219576131561355	2.9126335622259663	-0.3193214651110713	-0.4383420058047305	1.198961156632704	0.7359580961532254	2.9303760148285622	-0.6932491110037088	0.3167102057195305
EIF3J	0.8181788534835776	1.7317291868070706	1.4118224633143508	0.2661478525659653	0.0241071640471679	1.140570672808598	0.7803271156436188	3.40733694881338	0.1000789529823008	1.0353781272967917	1.1466973067657402	1.1822487109872497	-1.2742629906020968	2.121620872614681	3.40733694881338	3.40619108297961	2.777855609281859	2.465998469879054	1.3463104480018968	1.2440120177901004	0.4801488737474854	-0.9847755999397888	0.5922327677443676	-0.1295462771732869	0.0704293728220433	1.449700721313514	-0.7207059230891749	-0.0397044338768988	2.2122936764605887	0.172884655715345	-0.285181947707382	0.5262887261878781	0.4858329457508472	2.773601177826706	0.1807689820820842	0.7604103717669778
EXOSC9	0.8852902414467742	1.2049467612034563	1.1061560580119032	0.4558010742056222	0.0616287107762525	0.8249400570936767	3.199997288844442	0.977184616396667	1.083643277705465	0.489784748282607	1.0577525259886054	0.5998942650220652	-0.0236829844623949	-0.1929260577151715	-1.5915718548371838	-0.5231793047222046	-0.5599434717068418	-0.5451273408179026	3.1644221193759714	-0.4574397585588534	3.101413484701432	1.8612631602818723	2.3319954144025496	3.191869319362	2.770933973551735	3.043994035211924	0.5528381366853151	1.762598620341546	0.6714673583782662	0.8996897908279974	0.4748086981485496	0.0024654910513568	0.2197525289702337	0.035443764688417	0.1277682024323942	0.0194770321977947
FAM117A	1.1558872698161295	0.2095715314086305	1.8083563160157343	0.803859673158628	-0.1461300472491241	0.4270526234085585	0.6581374790541991	0.7533365518821444	-0.8982338159050212	0.9696992920346144	0.1645655975506826	-0.2655470523747657	-0.8289921632632216	3.154971082591424	2.797676954028931	2.9695070297853805	1.765877759940846	2.4298664356028783	0.2889106488643304	1.5877493339114537	-0.4046065652247893	-2.1754589663233164	0.2818038834299048	-0.2746098036752836	-0.2326216896011366	0.4867033957354546	0.589711077733632	-2.1754589663233164	2.3212550871465214	3.154971082591424	0.4712762120838212	0.8546361280541094	1.0927933452998675	1.7219289246919145	-0.5635377056708089	0.4755613127108328
FOXO3	0.7254875084819041	0.5214203859564283	1.7090456852366356	0.720235826505427	-0.1344070888283447	0.3143649406025877	0.5302786784520438	2.90831633426013	-0.4929024427470583	1.1299092689653554	0.5903391062660832	0.8899565531022495	-1.1136720929068895	3.3699311870835307	3.3699311870835307	3.3699311870835307	1.8563460985017937	3.3002966822389443	1.57325507966384	1.5627689981784194	0.3352752840966857	-1.505803515135851	0.926299739132947	0.7012737289444223	0.8958782428798592	1.1695857461615933	-0.1755061688326779	-1.692426109284665	2.9327455724631544	0.3476643820361992	0.3381691751762139	1.8058542055159732	2.130904111255035	2.620702871599398	-0.7628748212633442	-0.0741098261627652
FTCD	-0.150599143128333	-1.478448106115459	-0.0836082023238116	0.6388369240111031	0.6366969803599943	-0.658114015690739	-0.9595587603849568	0.876023881528448	2.0038653503092188	0.715999377866992	-0.5304409591176598	1.0955825878782486	-0.7108519737981874	-1.2995571738618614	0.3762593081923008	-0.6828753876284082	-0.4740843261657495	1.4023646789864657	2.498904932641077	0.7686365862446859	2.94124280803664	1.950331792357151	3.049774642741476	2.715384861734248	3.0609628539789524	1.824715800535217	-0.0432695760002264	2.669900800074992	0.590465946706403	0.7141737649303252	0.0822733825320673	0.6507470966555117	0.1806235634212603	0.1510734554701769	0.6721791171735675	1.227029893459917
FUT1	-0.2058049319887498	-0.4273533082519738	0.068223428177342	0.5546515145336622	0.3155880152984098	-0.7633618798611276	3.901840919005247	-0.5417588319037534	-0.0643722598716586	-0.1057614925325259	-0.800003040114987	0.5757981866271341	-0.437124208258856	-0.9873660901049546	0.3274662185147352	0.0176277400779204	0.1607273846886812	0.4599717233377587	3.2770959664827557	0.5229643101773742	3.0150882803047465	2.5964400611800893	2.9287730715726346	3.1804886936542527	2.836866019349213	2.815422298229144	-0.5501850696722623	0.8283395579848322	0.0326609313422392	1.1105325851693733	0.7192046496449889	0.0258645199102428	0.5247261676831826	0.4718201170251707	0.6342669107723192	0.2834688810238212
GATA2	0.3968307503206377	1.197902554965499	0.4344545409782707	0.8312489283371075	1.6730807058085355	0.1414631787725539	-1.036905618092152	1.1609410071870805	1.976526296911102	1.9660093306878168	-1.4567888395497155	-0.2905376586724376	0.9796453745303147	-1.2737124457919995	-0.2322180452621948	-1.0114183386653457	-0.1094730205794903	0.7272972338734185	2.408378770440429	-0.0499447599160852	2.525008970197003	2.153168772426418	2.919271765167705	1.5439397205696734	2.300333212921553	2.5289396329449594	1.5650506159444362	2.316965213923333	-0.2542643481685768	0.9728634579410652	1.7731831807151397	-0.7344435282472702	2.119783658310606	-0.3769284687933142	1.2028992011871338	0.5015976512700593
GCLC	1.2718375800435031	1.3694666947869434	1.9027756763366424	1.222077416842919	0.385597184339314	1.0790304007463811	1.3735537587016389	3.271016757766596	0.8555820447804079	1.7491031704112572	0.8694758708382552	0.7970431837818772	-1.0290835079305731	3.316847969109929	3.316847969109929	3.2967747143224715	2.4135816928618445	2.8835110095179965	1.231041880002108	0.8078529114831663	-0.640002181493306	-1.688362612309955	1.2881452082873257	0.6245804447864773	-0.3270189989196843	0.9998223300791698	0.0526989789624854	0.5783823879958924	3.316847969109929	1.5156826795475835	-0.4846071769419058	2.251315986873619	0.7447867201137719	3.316847969109929	-0.8478056878688388	-0.5650458557070215
GYPE	0.5827992162429523	0.1540816013369023	-0.0296315962816355	0.4202192609067048	1.1487220084408245	-0.0222166329086494	2.4673621950713174	3.1601267390989456	1.3160373685313738	1.5015085146062446	0.2985887481094601	0.109148604096475	0.7229632056309107	3.512629436751873	0.9300550069234944	3.059752214282234	2.757491865938428	3.2032316097077738	0.1642704891430079	0.4681464221523921	0.6170380989269366	1.1371402779888515	1.0540680191090663	0.5194309747657255	1.4009079262221478	0.2336674847682943	0.6561223424925119	-1.055619440119961	1.8066824149280971	-0.8936243674070069	0.3890305490039635	-0.4957286059124939	-0.3077817023548873	2.3894811653178976	-0.3731932277454291	0.8936818428190879
HBBP1	2.3498261749601905	0.4565968017141523	1.422884285844079	2.0177719669544785	1.0216341504086095	2.096442043246661	2.1812843263188197	3.127593316433645	0.7783386824491734	0.5887548692734575	-0.384574196245266	0.544837088163183	-0.3820762594739723	3.184319846074926	3.152345626516869	3.184319846074926	3.184319846074926	3.184319846074926	0.9287639892162995	1.4508190014374884	-0.4049482405571041	-1.250274085624273	0.9745605029497814	-0.2224422760044783	0.2181901437282867	0.8780280534352373	1.3340741395625375	-0.1597827515851501	2.6840875085172007	2.852188022579473	-0.7405065215989797	1.7956014106924068	1.135352729533135	3.184319846074926	0.2397350008097181	1.73853730806996
HEATR6	-0.4930243353356753	-0.7602316805988597	-0.7233209699994214	0.3575482806673544	0.5975095356793384	0.1785274503180665	-0.9480529440844724	1.60472451127276	4.047109155906394	0.8602312738744564	0.4179615054043969	2.602931158422921	-0.6103286476442723	-0.9147713214321448	1.402559527630853	0.6069619660917763	-0.9480411473406448	1.3962277903200784	2.534653727567292	4.047109155906394	2.069229069232452	0.8963665944191777	2.187859548411476	4.047109155906394	3.4005586312743024	1.9678466017347205	0.1805354610978633	1.09451306686157	0.2187151162688345	0.9744706381939297	-0.0395487743433408	0.0501152422783032	-0.4537000910325449	0.45466969002033	0.2953112992516974	0.2189523333099442
HIST1H1A	1.1635084793352417	0.912075097176724	1.9882664640652248	1.7056316839710743	0.8597933359816093	1.0802040078619282	1.9304011235754857	-0.1362963309516647	0.929173277247632	0.7828435778668786	-1.7544462582953904	-0.3888118342646716	-0.732952898881493	0.2648511043386602	0.766433150494664	0.4260072929750965	-0.1235575471855948	0.4144382074405897	3.159611887592531	0.4651352596670645	2.211759887342468	1.5028138722748274	3.1181078598140197	3.239288903910101	2.676763392014784	-0.4810149862580432	0.910777222794816	3.239288903910101	0.5307695063762872	2.1980886829359805	0.2847284623473086	-0.4625294069038663	0.1561268947618183	0.5496599460525344	-0.5483270831166177	0.5277252199822008
HK1	0.5431120137006852	0.1590207356561029	-0.1742474717750294	0.1379961361962109	-0.7171069732403844	0.3687015798013723	1.3298374578715657	1.8558870109015684	-0.0664260680192056	1.3744832718547515	-0.8465516454374108	1.1127498306897885	-0.6616480023055635	3.052638106670248	1.045167434762464	2.7971891430586227	2.2860418372517706	2.5064008706838816	1.2070343215623056	1.3562015434171766	-0.1548730393356868	-0.9106115443498936	1.4836136566055642	0.7172275419407875	0.4338914045743443	0.5868019194439109	0.9989340455871184	-1.2385762783867205	2.559502635533952	2.9116096675723764	-0.4174586544822115	0.5812453509365777	0.929687396864826	2.5706706810410123	-0.8703249506642387	0.5957106091935332
HMG20B	1.2699895260981455	-1.0044006234486471	-0.1916656721960802	-0.496902093347769	0.515107355303046	1.057579235757267	-1.3263961861127576	-0.2874005828482779	-0.6366457829961335	1.736905168820711	-0.8678145533676603	0.7564081420744968	0.0268147572158373	-0.620876128282743	3.003420449606413	3.0983972255225845	2.60971046458189	3.0983972255225845	1.0531698352322851	3.0983972255225845	1.051524396823095	-1.5092060241634353	1.2462150992323886	1.4600974793247836	1.2551354288652472	0.980546832691786	0.4477673189076684	-1.784362573814892	2.045837058346726	3.0983972255225845	0.1985106614038307	-0.0980480469687291	0.2583079688084232	1.909800851317715	-0.5044746273540824	0.0159313350221768
HRASLS2	1.285706312602277	4.137367260703882	4.137367260703882	0.6453291743830448	0.7583699290894087	1.3772868294429406	1.1006268312888503	4.137367260703882	1.8994400192954937	0.1316882749941316	2.507362515158287	-1.3626408761644733	-1.0602438224031694	2.2151932648799257	0.5914354992426735	4.1345383645810365	0.8236539783615686	-0.4861206103301876	3.0353093601189083	1.094101893859282	1.9291025985985055	2.2065962268339177	1.846170000684251	1.770867833412306	1.488703396935296	2.042896705561864	0.5875342855343466	-0.4417040710187225	-0.159718356159979	0.8855782729782412	3.2947891804611817	1.1203054098591425	0.4718083418716325	-0.0730321152560505	1.2340110148050338	1.1453538126740952
HRCT1	0.2614977661419162	-1.8963600417965245	1.4253034616943872	0.8958050982579653	1.614964080034381	1.0398306386184917	-1.937850987088962	0.1769176758656418	0.2549929728823074	0.4018188968416263	0.3059952432742438	-0.2354531119678795	-0.0431209841025614	-1.864250383038762	0.2070507676614305	-0.8352864094716438	0.2351059299921493	0.4978098785747931	2.215265466095059	-0.3323886292750475	3.1264022265625244	1.1812626201353478	2.782696957989164	1.7808305466947945	2.1546085087789746	3.010563650470165	-0.420329630139864	2.3334519229294712	0.5966916306167238	1.2787374817799897	-0.3618292442717208	2.076168075331611	1.361618301908807	0.2556212399977627	-0.4335049810793314	-0.3020499844226321
HS3ST6	2.046634135132837	0.0219466810437351	0.7959553988582239	0.665744942171791	1.9639042194093836	0.7627399463730007	-0.8183729207437761	-1.56684595853693	-1.5419298872757536	0.6221164769981073	1.248478928123578	-0.1513824523758045	-0.4314472699683734	-0.3181912903795677	1.43375634001617	1.2317206390097095	0.6998908918749503	2.777408431367899	1.9108717977009744	1.334164862640444	1.8750169805852623	1.110043695453758	2.858545973200484	1.4778124997109685	1.465275546592801	1.1506441475241225	-0.2088255494840222	0.2667734988709134	2.858545973200484	-1.5902190467278714	-0.8297172271645314	-0.0549636360734664	1.091552135748757	2.858545973200484	-0.2028969439172619	0.791724933027247
HSD17B4	-0.3131957895884916	1.2570427310717962	-0.2234893543662623	0.1012012835511166	-0.3900996721477809	0.5764887194807856	2.6738265928291445	0.1901912936695824	-0.2258101777086993	0.1429999614968152	-0.5193805549611843	-0.2471791284258125	0.506010642180146	-1.0163246893660314	-1.1457493503758311	-0.0772322231721274	0.8169578199316638	0.4033942163637237	2.630546704922073	2.6738265928291445	2.6738265928291445	1.802039046123916	1.4104432435537655	2.4521358886525038	2.6738265928291445	2.148714347053333	0.3604859314927204	2.6738265928291445	0.774181563429359	0.2536256199105444	1.4712452037895536	2.253538964080701	0.1527918408822494	0.7497323398853313	-1.2719547690982251	-0.1481341854852981
ID1	0.6974569368209629	-0.6073459294225905	-0.9484002910378804	0.3978604407171936	0.9738106646300316	0.8696226310440487	0.1104104065466954	1.3519592766695363	1.904067116420053	1.0984246030533786	0.1921825723806465	2.511851739715311	-0.0821842321128551	-2.0611878742967256	-0.114432076064769	0.8143485736461888	0.1813475689087579	1.6885970313327072	2.909135363900733	-0.90289708404107	2.909135363900733	0.600215098355077	2.9013265283165857	2.8352713425785105	2.909135363900733	1.9874802573093036	0.0712581650724145	2.909135363900733	0.7245379692470754	2.909135363900733	-0.0619287376509947	0.2018478817221976	0.4746734643338889	0.5452479606406289	0.3221207605008147	0.1825021376124648
IFT52	2.296034377250667	-0.4414227593269094	0.956646121446546	-0.1934762929722737	0.7213950209713748	1.962364306248076	-0.178526769699061	2.344838295774046	2.068065071225464	2.834461137266022	1.1338370957644208	0.6278849864344586	-1.8090284400983068	2.1800089044159683	2.8131342369685552	2.834461137266022	2.0984038866065213	2.508484382904638	1.5117315422381865	0.9996826992229524	0.2155764683822953	-1.8118390820968588	0.9156373964349852	-0.4460590453392918	0.1659580503627642	1.9748513985573508	0.3428698142402863	2.136371078930686	2.5502550964813584	0.2250508161512288	-1.2698208820271428	1.1990812684800711	-1.0186121202991891	2.0717477154848134	-1.3868277417328567	-0.7414439880593328
IGF1	1.7375979679267293	0.316455363186023	0.775974250237322	0.9471704323602004	2.78784080709147	0.7946133801421466	-0.0074726879080201	-0.3556120467221029	0.530921211247423	1.7866242739324958	-0.6612720214956949	-0.0461555339237696	-1.1062993853896017	0.0401413123265921	-0.3417752197186364	1.5255541505497183	0.7997748670710848	2.606553610057779	3.1055676519020903	0.1930940278702438	3.039653467655056	2.286703594648122	2.752747582570178	3.0667414161526843	2.4895124694408355	3.095432234981756	0.010090752529556	-0.0755680898731328	1.6812065452079406	0.3233484915505462	0.7325135712333637	-0.2320297381970893	0.4614746426774443	0.4604627860456295	0.296613271244652	0.470653110548979
IGJ	1.90113439949784	3.684026848985273	3.665443891259339	2.401657891581538	1.516965818225444	1.9858817008165288	2.037729301161328	3.5593220194192114	1.348024971403442	0.8152539575704515	2.2092227700338123	0.3667182007943436	0.8243394627590868	3.684026848985273	-0.2136740343082189	3.684026848985273	2.4617738572599164	1.9966976077974044	2.093703656700712	3.4680708790520525	1.1233158801251322	3.684026848985273	0.9886238100325258	1.7646301329184018	1.043595852237784	1.9068543368072568	1.0454043507440658	0.4359385569776426	2.2096513464630427	2.1731720877343226	3.353712367461346	1.5995183965491455	2.253521171794711	0.5476250926200484	2.170688233078065	2.884614658683647
IGLL1	1.8327113691434287	2.7902411496460635	1.2398027014891635	1.392152676629196	0.6536772582974606	2.08361815341536	1.890724916568098	2.3450608659116665	1.087819716331793	0.82083451860944	0.7542384007187477	2.121555897694736	0.5512281092223823	0.7806398160550074	-2.265605236478005	2.860709360256198	1.1105988514927416	0.5098028174165686	2.608624655702875	2.860709360256198	2.5472102202825586	2.860709360256198	1.8163334239689657	2.860709360256198	2.092560358001291	1.6441521669247856	1.3297173927483574	2.572150355862872	2.269827551729193	1.9385363031057756	2.860709360256198	0.7094577289024296	1.6966036781629312	-0.7249002213604253	2.237279891743241	2.860709360256198
INPP5F	-0.3249505259744062	0.2425700111404899	1.7316154565084991	0.4509470810497757	0.3573666530535147	-0.3993829650550115	-1.113014924305568	2.728058667462979	-1.1478377947627068	-0.0556584966206915	0.2898227584335864	-1.0449720279756944	-0.1665122836254624	-0.5745198450406681	0.3570744442244298	-0.2703900322816758	-0.5118344327919357	0.3370488300328447	2.853571051312501	2.01964280514645	2.326606615331273	2.473995602984831	2.700675245746544	2.797081127507354	2.0285710276206737	2.4725404367681567	-0.4109719559657979	2.2533610839018494	-0.0067992769590406	1.333635726496422	0.4081014531936014	0.0207515807723495	1.9514491743851097	1.1116520528562774	-0.5095954562566859	-1.1864391332886828
IPO7	-0.50699244830794	-0.4790524345440556	-0.267458347348512	0.5641006795056775	0.1094347189831934	-0.502867759641173	-0.8856095271376239	0.5216621996504867	0.8570216518820669	0.2399782619770191	-0.3891653527700084	1.6667599331344345	-0.4853514951002298	-1.523877064854807	0.1954799566320609	0.4308164847132241	-0.5851407206937825	0.5112299125435877	3.030014166128129	1.1533275629081765	2.6742466826058635	1.309727432860585	3.6952255199945423	3.1197708051487343	2.385938615914153	2.045515741948044	-0.5249628163765794	3.70074123598628	-0.1911307501825136	2.002880781100923	0.0979883259661149	-0.8166061789022933	1.3002072066062418	1.6617052753195856	0.0830148782555136	-0.2428565477412222
IRX2	2.043340923416793	-0.7746659254540804	0.2255450689276892	1.4041735898166874	2.169992778277306	0.4910581646409521	-0.8501257929782422	-0.705297671163592	-0.08652369630085	0.4839248080379912	0.2642545571467475	0.7629642397948476	-0.6973374506367999	-0.8331999874210588	2.846125267937675	-0.7126845717649428	-1.085815794721275	0.8283847312653422	1.908781957132032	2.178219067706072	2.3972539985772063	1.3523825636045033	1.6538302089370296	2.8462946496853654	1.8890376722893305	1.3638739522938703	-1.141954434923654	-0.0435100204929563	1.2804693721339857	-0.2428706168325615	0.0421962367848762	0.7362223565774724	1.460868867740209	2.630423238423563	-0.2243358961480794	1.5082728154187293
JAZF1	1.2017954587294624	0.6827166423126358	2.3978743406630434	0.655269389222749	0.305056068611396	0.5540440194942756	0.63778500802687	2.629971037300756	0.8085091920247728	1.3591504376792554	0.4495220450736601	0.2393151802615688	0.0819625444342631	2.8971063669749464	2.8971063669749464	2.8971063669749464	2.113951195398924	2.045347013761849	0.2350123665301186	-0.1607025161325337	-1.2224035769919512	-1.9253816645047812	-0.1065603902912643	-0.686767060999372	-0.7731183848653069	0.6822417635081507	0.4397301242386677	-1.1796523252298043	2.8849181610621124	-0.6818103988780532	0.6644086493762082	1.1148856607687123	0.1181478837704739	2.000241701352611	-1.0974453690621355	0.4847336238493565
KAZALD1	0.2613010890221575	-1.357981427210316	-0.8535512610196806	0.3265724734384872	0.1940046829906409	-0.3623027220201298	-0.5319096280294008	2.35554340316437	2.5794799806286	0.4020559940370238	-0.2973048566857402	2.5357782316367543	-0.2283242182342263	-1.2440680616995872	0.6747866899037165	-0.4361494740729276	-0.4444686276939583	1.0316741930038706	2.8527580599987243	1.4874227211850506	2.889150390129598	1.5120648095900275	2.2309647664640924	2.664270753831389	2.9053189456915818	2.688784582872963	0.0975225014791731	2.9053189456915818	-0.1432263378692083	1.31450659384372	-1.2551863942578965	-0.629279907331278	0.3474614357192846	0.3983423965951995	0.237101656092687	-0.1872737260455348
KLK14	0.5788756072835527	0.3183729669969886	1.189586358149345	-0.8830831957312744	1.3074548202667584	-0.4145079854337333	-0.2670350302341202	2.532164320884443	-0.4276809097980497	1.009526715583148	1.1074822758894096	-0.3672534226776206	0.0821077424535504	-0.3835386047984526	-0.7468871966845839	-0.5470438014134479	-0.370596405434301	0.0848390177971271	2.05124973235374	3.284515913535042	2.3524846617017547	3.284515913535042	1.9190104554010972	2.280619147792004	1.9327537544524496	3.284515913535042	-0.373360553925927	-0.1174781707614058	1.1232964410331696	-0.2806519198904752	0.5612799457683458	-1.3026375050562642	-0.6844886177261849	1.9653324428105143	1.151534857886594	-0.5828897833493634
KNDC1	2.5837890438383853	-0.3190553984912351	1.6024768461545622	0.7322531928810566	2.1826538309569368	1.3480556557406578	-0.8030954979010316	-0.9483918561788776	-1.2198473412335855	1.3841026497484288	1.0706412872783906	0.0828345963510172	-0.5222391738189435	-0.8270881435943495	-0.1003180342143913	3.2356482909316844	3.2248736735242827	-0.454738324181664	0.4595239422102474	0.4425376467992253	3.123109452728124	1.5126225348212667	1.5737138450708317	3.2356482909316844	0.8651864087064631	2.1909893525578936	-0.7313566357765725	-1.625493667410612	3.2356482909316844	0.0012729711249701	0.5774327694375392	0.814373729860865	0.2693283934822464	0.7129102242975911	0.1133621900602206	0.0817949751678598
KRTAP9-9	0.5575009287256547	4.0922205183837495	4.0922205183837495	1.532323109893213	-0.2910692314051464	0.5709266924226705	2.6307100851831797	0.1327843530114263	0.2544998023323825	-0.2148798008877639	1.932604265163939	-0.6137412917013688	1.5440074997105	-0.6410922428140761	-0.329321745240888	0.7168609834260379	1.5094124078527775	-0.7554161611534435	-0.2060717686282909	-0.0273021517590276	0.5795982744427942	-0.0779220826849261	0.1675575587998181	0.2845089925781452	0.5153679290089388	0.8533528008305914	1.076790278286738	-1.4066145058344537	1.361620340471494	-1.1794583962951413	-0.1774883551081566	1.1469882191502547	2.696229305730304	-0.4090942639162732	0.9760253286366792	2.066533513104573
LCT	1.0204653280604854	-1.908411284520371	0.6388092705434631	-1.0106942267374843	-0.2974173867175603	0.0300995509564036	0.1999976562148037	0.5029516251044976	0.1309462664195595	0.4170584548706086	-0.0306361227881415	3.038068341461885	-0.5983208494215161	-0.8898159442147622	-0.228169601577491	-0.4425692762167235	-0.4417702534547242	0.4565990610510595	1.9698117980552936	2.075554069741358	2.561090120951967	2.2537417268641686	1.411580900507436	3.3086661255493066	3.630975155870139	2.7359799139000605	-0.8880568323227492	0.3939528552152473	0.8348893475047487	0.3598746106923361	0.3935766871905685	0.1163343927667088	1.3954896119976508	-0.2121786722911942	-0.4746853207174318	-0.168606334997636
LINC00244	-0.3748853752068796	-1.040083491982999	-0.4706202213221964	-0.3760169519718431	-0.5687118717998783	-0.9591864544565664	-0.8653097180478152	1.3596294795919357	1.9002106382809631	-0.4388358212412084	2.21723000548331	2.895650564099428	-0.7469748101238985	-0.8684685027327178	-1.0289502424272363	-0.537713845839678	-0.4786217666083124	-0.021678384166232	2.998841607973405	0.0406773754933368	2.487475624482122	2.6435193545270947	2.9311884010019384	2.841360985827781	2.6232328928301616	3.1865319362914506	-0.6792106206726033	0.6936732996254649	0.5044413333047996	1.12104451216687	0.1462515821821553	0.794990752458904	0.375990659767457	0.4981416994883578	0.4976374516219849	0.1549857335244619
LINC00263	-0.568320745943944	-1.2555160590091408	0.312050845850494	0.5453123607313622	0.6716070640056186	-0.5453712734999562	-0.8915225472349894	0.4496404227210934	2.3732669970895635	1.000684889831551	-0.1597624152494818	0.7785098342298369	-0.2865286473433265	-1.0328149582088575	0.5566772425541151	-0.481224715535618	0.5571027759223147	0.9276827754323496	3.649016180351033	0.4025159347096586	3.640979403853847	1.2389121494712574	1.592427820055874	3.649016180351033	2.401469407410847	0.5026295776884611	-0.0355419049203351	3.649016180351033	-0.503510332002971	-0.6485787758534555	0.5825154329038458	-0.0861697643555618	0.646204979997346	-0.6961865425662809	1.0130434253873584	-0.297174021052568
LNX2	0.0118764707227582	1.6601481654917922	1.7222889745192589	2.0474128691890705	0.8415462108732235	0.1826771296927936	1.5636846329969796	2.2324919352458306	-0.3445418202465417	0.8303375796891498	0.5583021704139222	-0.1946418314424221	-0.6641290643483438	1.8522041960477968	1.360870621453676	3.216599241209656	2.946799262851587	3.216599241209656	-0.6527459420901291	-1.2822882956512025	-0.6214685141476741	-1.9409097556199728	-1.2949188254218782	-0.3951307849462206	-0.6155844657762332	-0.8871632640236113	-0.2312538645404219	1.050618562193978	2.8149280930056477	1.1170152269919322	-0.9611285383681551	3.216599241209656	1.891292832493735	2.0288032303559107	-0.2440252020716195	1.9924157526820432
