gene_symbol	Ctrl
MYO15B	7.200112702702703
MYO16	4.76532945945946
MYO18A	7.7132840540540535
MYO19	6.390254054054056
MYO1A	5.484798648648647
MYO1B	4.5930027027027025
MYO1C	8.607362432432433
MYO1D	3.8031470270270273
MYO1E	5.619166756756758
MYO1F	11.269977297297299
MYO1G	7.791397297297297
MYO3A	4.348618108108109
MYO5A	5.843614594594593
MYO5B	4.631550810810811
MYO5C	6.201376756756756
MYO6	5.053962432432432
MYO7A	6.2932516216216206
MYO7B	6.5403508108108115
MYO9A	7.011213243243244
MYO9B	8.002899999999999
MYOC	5.599047297297298
MYOCD	4.7032048648648646
MYOD1	6.192279999999998
MYOF	8.14737945945946
MYOG	6.128840810810809
MYOM1	5.46270054054054
MYOM2	6.389577837837837
MYOM3	5.289401891891893
MYOT	3.6681564864864864
MYOZ1	5.654087027027026
MYOZ2	3.4820637837837833
MYOZ3	5.575358378378379
MYPN	4.915300810810811
MYPOP	6.435404594594595
MYRF	4.633398378378379
MYRIP	4.589536216216217
MYSM1	8.401564864864865
MYT1	6.242667837837838
MYT1L	3.886378108108106
MYZAP	5.948145135135135
MZB1	5.4109729729729725
MZF1	6.845919189189189
MZT1	6.959831351351351
MZT2A	8.606705135135133
MZT2B	8.294070540540538
N4BP1	9.408505135135135
N4BP2	6.405268378378378
N4BP2L1	9.234311351351352
N4BP2L2	6.251608108108109
N4BP2L2-IT2	5.489242432432431
N4BP3	5.021106216216217
N6AMT1	5.19852027027027
N6AMT2	6.863644864864866
NAA10	6.9981548648648655
NAA11	4.893034324324324
NAA15	7.468473243243243
NAA16	8.984343243243242
NAA20	8.440683243243242
NAA25	6.971794594594594
NAA30	7.470719189189189
NAA35	7.272231351351351
NAA38	8.024406216216216
NAA40	6.953551351351352
NAA50	4.385447297297298
NAA60	7.793077297297297
NAAA	9.6383472972973
NAALAD2	4.103968648648648
NAALADL1	5.16462081081081
NAALADL2-AS3	3.230932702702703
NAB1	8.47027135135135
NAB2	6.745613513513512
NABP1	6.67385081081081
NABP2	5.039375405405405
NACA	7.045975675675676
NACA2	3.7268200000000005
NACAD	4.885179729729729
NACAP1	11.868037837837836
NACC1	6.748413783783784
NACC2	6.002729459459459
NADK	7.069287297297297
NADK2	7.5307435135135155
NADSYN1	7.530904864864866
NAE1	8.80001594594595
NAF1	5.026815675675675
NAG18	3.9205151351351355
NAGA	7.996126216216218
NAGK	10.028944594594593
NAGLU	5.9085672972972985
NAGPA	7.567581351351352
NAGS	5.543398378378379
NAIF1	6.607975405405406
NAIP	6.751779189189189
NALCN	3.6327716216216213
NALCN-AS1	5.24854162162162
NAMPT	12.392003243243241
NANOG	4.550168648648649
NANOS1	3.5782443243243236
NANOS3	5.995053243243242
NANP	6.311422162162161
NANS	7.798007837837837
NAP1L1	9.908817567567567
NAP1L2	4.98513
NAP1L3	5.322854324324325
NAP1L4	7.887351081081081
NAP1L5	5.666937027027027
NAPA	6.858037837837838
NAPA-AS1	5.148545405405406
NAPB	6.840781081081081
NAPEPLD	6.795702162162163
NAPG	7.106447837837838
NAPRT	7.5819578378378365
NAPSA	5.774606216216216
NAPSB	7.759862702702704
NARF	9.066198648648651
NARFL	7.018585945945946
NARR	7.093238918918919
NARS	10.841500540540538
NARS2	6.672966216216215
NASP	4.899649729729728
NAT1	8.404024594594597
NAT10	7.910001621621623
NAT14	5.599436216216216
NAT16	5.459425675675674
NAT2	5.011012702702702
NAT6	6.749141621621622
NAT8	5.337264864864864
NAT8B	5.157266486486486
NAT8L	6.166134864864865
NAT9	7.249227297297297
NATD1	8.22103810810811
NAV1	6.150473243243243
NAV2	3.9930059459459453
NAV2-AS2	5.1298594594594595
NAV2-AS4	6.589621621621622
NAV3	5.527008108108109
NBAS	5.284126216216215
NBEA	5.045525135135136
NBEAL1	12.835147837837836
NBEAL2	7.783408648648648
NBL1	5.987883243243244
NBN	8.954975945945947
NBPF1	11.239731891891893
NBPF10	10.839622162162161
NBPF20	6.0351816216216205
NBPF3	5.475578918918918
NBPF8	4.050728108108108
NBR1	7.589082702702702
NBR2	6.113261351351353
NCALD	6.566095405405405
NCAM1	5.939037027027027
NCAM2	3.826689459459459
NCAN	4.766158108108108
NCAPD2	6.990596486486488
NCAPD3	7.04054
NCAPG	4.801033243243244
NCAPG2	5.771400270270269
NCAPH	5.568073243243245
NCAPH2	5.856698108108108
NCBP1	6.088371621621622
NCBP2	8.13186810810811
NCBP2-AS2	7.8178632432432416
NCDN	6.133925945945946
NCEH1	4.505021351351351
NCF1	10.995091081081082
NCF2	12.344358918918921
NCF4	9.819257297297298
NCK1	5.620638108108109
NCK1-AS1	6.119421081081082
NCK2	9.337279729729728
NCKAP1	4.948616216216217
NCKAP1L	8.380182162162162
NCKAP5	3.1483737837837835
NCKAP5L	6.178742702702702
NCKIPSD	7.027060540540542
NCL	10.423074594594596
NCLN	6.318817297297297
NCOA1	8.419557027027027
NCOA2	4.277440540540541
NCOA3	8.00624783783784
NCOA4	13.047329189189192
NCOA5	7.0577356756756755
NCOA6	9.15910459459459
NCOA7	9.433513783783786
NCOR1	8.083676486486487
NCOR2	8.762627027027028
NCR1	6.7279872972972985
NCR2	7.23404891891892
NCR3	6.778215675675675
NCR3LG1	4.8803027027027035
NCRNA00185	4.685521081081083
NCS1	6.620779459459457
NCSTN	5.166113243243243
ND4	13.899283513513511
NDC1	5.446697297297298
NDC80	5.678431081081082
NDE1	5.7876867567567585
NDEL1	10.256307297297298
NDFIP1	9.09898891891892
NDFIP2	5.029290810810812
NDN	5.512884864864864
NDNF	5.358577837837838
NDNL2	6.819072432432431
NDOR1	7.418400270270269
NDP	3.8748445945945966
NDRG1	9.007285135135135
NDRG2	6.486997837837838
NDRG3	6.162606486486486
NDRG4	4.85009972972973
NDST1	6.455974054054055
NDST2	8.079853513513514
NDST3	4.201851351351351
NDST4	4.74909081081081
NDUFA1	9.695998108108105
NDUFA10	8.680474324324326
NDUFA11	7.800648378378378
NDUFA12	9.973391891891893
NDUFA13	8.597410270270272
NDUFA2	9.372666756756757
NDUFA3	9.217561351351348
NDUFA4	10.295817027027027
NDUFA4L2	5.504135945945946
NDUFA5	8.755654864864864
NDUFA6	9.378957567567566
NDUFA7	7.530497837837837
NDUFA8	8.384054054054053
NDUFA9	8.952674054054052
NDUFAB1	9.92371891891892
NDUFAF1	7.485204324324326
NDUFAF2	6.7738518918918915
NDUFAF3	7.676555945945948
NDUFAF4	6.211593243243243
NDUFAF5	6.0801516216216225
NDUFAF7	5.617219459459458
NDUFB1	10.573750810810811
NDUFB10	8.848054324324321
NDUFB11	8.884647837837838
NDUFB2	9.705160000000001
NDUFB2-AS1	5.511511621621622
NDUFB3	9.08793918918919
NDUFB4	9.816376756756759
NDUFB5	9.760461351351353
NDUFB6	9.83124054054054
NDUFB7	6.434854864864868
NDUFB8	6.283705405405405
NDUFB9	9.529027567567569
NDUFC1	9.708259189189192
NDUFC2	9.31001189189189
NDUFS1	6.5131586486486475
NDUFS2	9.629355675675676
NDUFS3	7.970093513513514
NDUFS4	7.482822972972976
NDUFS5	9.521371621621624
NDUFS6	9.158437297297297
NDUFS7	7.616576486486487
NDUFV1	8.565208108108108
NDUFV2	9.233340540540537
NDUFV2-AS1	5.217772972972973
NDUFV3	7.609262432432432
NEB	4.8769962162162175
NEBL	4.644614864864865
NEBL-AS1	4.774891891891892
NECAB1	3.35058108108108
NECAB2	6.948829729729729
NECAB3	6.106865135135135
NECAP1	8.234898378378377
NECAP2	6.304632702702704
NEDD1	7.7949689189189195
NEDD4	5.2830916216216215
NEDD4L	5.353122972972972
NEDD8	9.246527297297298
NEDD9	7.316472432432432
NEFH	4.445695405405405
NEFL	5.628482972972974
NEFM	5.073877837837837
NEGR1	3.1862218918918916
NEIL2	5.476285675675676
NEIL3	4.254441081081082
NEK1	7.46000864864865
NEK10	4.648311891891891
NEK11	5.750382702702703
NEK2	4.009857567567567
NEK3	6.1550324324324315
NEK4	7.27117972972973
NEK5	3.3565948648648645
NEK6	7.41183945945946
NEK7	11.116096216216217
NEK9	6.0633586486486495
NELFB	7.273251891891892
NELFCD	7.909500540540541
NELL1	5.003405135135136
NELL2	9.688465135135132
NEMF	8.60043216216216
NENF	7.880715405405405
NEO1	6.294064324324323
NES	4.654576756756756
NET1	5.369640270270272
NETO1	4.682275945945945
NETO2	5.8432970270270275
NEU1	6.932708108108108
NEU2	4.84342837837838
NEU3	6.861185135135136
NEU4	6.803173513513514
NEURL1	5.058540810810812
NEURL1B	5.4696318918918925
NEURL2	4.818527027027027
NEURL3	6.823657837837836
NEURL4	6.1226427027027
NEUROD1	4.150403783783783
NEUROD2	5.187499729729731
NEUROD4	4.46201945945946
NEUROD6	5.808341081081082
NEUROG1	5.273736486486487
NEUROG2	3.7491632432432427
NEUROG3	4.6752721621621625
NEXN	5.587972162162163
NF1	3.6718729729729733
NF2	5.127960540540542
NFAM1	9.090671351351352
NFASC	5.205951081081082
NFAT5	7.280729729729726
NFATC1	8.487526216216217
NFATC2	8.916062702702702
NFATC2IP	8.810595945945947
NFATC3	6.035992162162163
NFATC4	6.131224324324323
NFE2	8.812848378378376
NFE2L1	7.87664189189189
NFE2L2	10.521419459459462
NFE2L3	4.823297027027027
NFIA	5.374088108108109
NFIA-AS2	4.16474027027027
NFIB	4.097577837837838
NFIC	5.974332432432433
NFIL3	10.014451351351353
NFIX	5.280401621621622
NFKB1	8.540723243243242
NFKB2	6.638458648648649
NFKBIA	10.75846081081081
NFKBIB	7.18430864864865
NFKBID	6.9527756756756744
NFKBIE	7.075754054054054
NFKBIL1	6.179207027027028
NFKBIZ	9.984378378378379
NFRKB	5.915785945945948
NFS1	6.293833783783782
NFU1	7.169634594594596
NFX1	4.954373513513515
NFXL1	7.075241351351353
NFYA	5.947956756756758
NFYB	6.201184054054053
NFYC	6.053793513513514
NGB	5.592465135135134
NGDN	8.048298918918915
NGEF	4.876154324324324
NGF	5.60762
NGFR	4.600631891891893
NGFRAP1	9.511902702702704
NGLY1	7.178374864864867
NGRN	8.76628135135135
NHEJ1	7.355057027027027
NHLH1	6.540039189189192
NHLH2	4.7100927027027035
NHLRC2	6.118035405405405
NHLRC3	7.056484054054055
NHP2	9.346563783783779
NHP2L1	8.06948135135135
NHP2P2	6.71425081081081
NHS	6.963899729729731
NHSL1	4.151062162162163
NICN1	6.933644054054056
NID1	5.911395135135137
NID2	4.047834054054054
NIF3L1	8.198075405405408
NIFK	8.618786216216217
NIFK-AS1	7.572791891891892
NIM1K	4.912516216216217
NIN	6.597132162162161
NINJ1	9.639629189189192
NINJ2	8.558406216216216
NINL	4.975868378378378
NIP7	6.713084864864865
NIPA1	5.9387262162162155
NIPA2	7.355798648648648
NIPAL2	6.391133783783784
NIPAL3	5.49881945945946
NIPAL4	5.938492972972973
NIPBL	8.15909135135135
NIPSNAP1	6.17886
NIPSNAP3A	7.412553513513513
NIPSNAP3B	3.8319583783783786
NISCH	9.64500756756757
NIT1	8.159985945945946
NIT2	7.221802702702704
NKAIN1	5.408194864864864
NKAIN2	3.112160810810811
NKAIN4	5.490521891891892
NKAP	7.503574594594595
NKAPL	5.572920810810811
NKAPP1	5.332808108108107
NKD1	5.5550748648648645
NKD2	5.986221081081081
NKG7	10.463905135135134
NKIRAS1	5.226467297297299
NKIRAS2	7.7212921621621655
NKRF	6.275435675675677
NKTR	6.892783513513514
NKX2-1	5.407214864864863
NKX2-1-AS1	4.5926781081081085
NKX2-2	3.7826237837837837
NKX2-5	4.7806086486486485
NKX2-8	5.238136486486486
NKX3-1	6.6176054054054045
NKX3-2	4.5431083783783786
NKX6-1	4.88735837837838
NKX6-2	5.06841945945946
NLE1	5.690038378378378
NLGN1	3.4219535135135137
NLGN2	6.7760570270270275
NLGN3	5.391125405405404
NLGN4X	3.6200378378378373
NLGN4Y	3.870456486486487
NLK	7.9912621621621645
NLN	10.312238108108108
NLRC3	9.463866756756756
NLRC5	10.392192162162162
NLRP1	7.025822162162163
NLRP12	8.384952432432433
NLRP2	5.881942702702703
NLRP3	4.624127297297296
NLRP4	4.482702432432432
NLRP7	4.572224324324326
NLRX1	8.309747567567568
NMB	6.799770270270269
NMBR	4.027095405405405
NMD3	9.330489459459459
NME1	7.113831891891893
NME1-NME2	9.86904648648649
NME3	7.364227297297298
NME4	6.947702972972974
NME5	4.615240810810812
NME6	6.240334324324324
NME7	6.101605675675677
NME8	6.6118583783783755
NMI	10.897532432432433
NMNAT1	5.353512972972972
NMNAT2	5.094993783783783
NMNAT3	5.960609459459459
NMRAL1	6.910937837837838
NMRK1	8.513731081081083
NMRK2	4.845722162162162
NMT1	5.682992702702703
NMT2	7.6810221621621615
NMU	4.181477297297296
NMUR1	4.84351054054054
NMUR2	5.953316216216216
NNAT	6.0596821621621615
NNMT	4.4335451351351365
NNT	6.069748648648647
NOA1	8.44176837837838
NOB1	8.02019756756757
NOBOX	5.646202972972973
NOC2L	6.555332162162162
NOC3L	7.47051081081081
NOC4L	6.905944864864865
NOD1	5.865064594594595
NOD2	8.487221621621623
NODAL	4.65857135135135
NOG	7.019051351351352
NOL10	7.283798918918919
NOL11	9.359911891891894
NOL12	7.849032972972973
NOL3	5.1812775675675695
NOL4	4.3535110810810815
NOL4L	8.816207297297293
NOL6	6.810626756756757
NOL7	7.358836486486487
NOL8	8.464621891891891
NOL9	8.593820540540543
NOLC1	9.49199864864865
NOM1	6.332949189189189
NOMO3	7.161806486486487
NONO	7.797367567567568
NOP10	10.95094783783784
NOP14	7.584892432432433
NOP14-AS1	5.395970810810811
NOP16	5.428529729729731
NOP2	7.96636
NOP58	10.111087837837836
NOP9	6.504796486486486
NOS1	5.129025405405406
NOS1AP	6.780275675675676
NOS2	5.340142432432433
NOS3	4.842045945945946
NOSIP	9.087774054054057
NOSTRIN	3.89784081081081
NOTCH1	5.721114594594594
NOTCH2	8.24980918918919
NOTCH2NL	11.438575135135133
NOTCH3	5.265115135135133
NOTCH4	5.42367054054054
NOTUM	6.655672702702701
NOV	7.518142162162163
NOVA1	4.740558648648649
NOVA2	4.692382432432431
NOX1	6.005679729729729
NOX3	4.078038648648649
NOX4	3.871585405405405
NOX5	6.371578918918918
NOXA1	6.768644594594594
NOXO1	5.398854054054054
NOXRED1	4.836505135135136
NPAP1	5.01805081081081
NPAS1	5.161031081081081
NPAS2	4.074628108108109
NPAS3	4.881183243243243
NPAS4	5.7563129729729745
NPAT	8.972569729729726
NPBWR1	5.778280270270271
NPBWR2	4.1918551351351345
NPC1	7.901890540540543
NPC1L1	5.6632805405405415
NPC2	11.023895405405408
NPCDR1	5.35022972972973
NPDC1	6.193605945945945
NPEPL1	6.8758729729729735
NPEPPS	6.840801621621621
NPFF	5.431627837837837
NPFFR1	5.9571808108108115
NPFFR2	4.8421721621621625
NPHP1	4.105061081081081
NPHP3	6.455561081081081
NPHP4	5.802365135135133
NPHS1	4.9312970270270275
NPHS2	5.27547108108108
NPIPA1	10.218053243243245
NPIPA5	4.56657054054054
NPIPB15	7.325156486486487
NPL	8.046431081081078
NPLOC4	8.409377027027027
NPM1	9.977560270270272
NPM1P22	7.130641621621624
NPM2	7.005279459459459
NPM3	6.302505405405405
NPNT	4.331194864864864
NPPA	6.329954324324325
NPPB	4.938630540540541
NPPC	4.387196756756757
NPR1	6.63611027027027
NPR2	4.800569459459461
NPR3	5.3099027027027015
NPRL2	8.616897837837836
NPRL3	5.836404324324325
NPSR1-AS1	4.699877837837836
NPTN	11.756834054054053
NPTN-IT1	7.852061891891893
NPTX1	5.759227027027028
NPTX2	4.204035675675675
NPTXR	6.291029999999999
NPVF	4.157552702702703
NPW	3.533012432432433
NPY	5.2567202702702716
NPY1R	3.58249108108108
NPY2R	4.905241351351351
NPY5R	4.6177562162162165
NPY6R	5.741231621621621
NQO1	4.814253243243242
NQO2	8.884497567567568
NR0B1	4.638357567567567
NR0B2	6.4102837837837825
NR1D1	5.169341621621621
NR1D2	7.457469729729728
NR1H2	6.763720540540542
NR1H3	5.283044324324324
NR1H4	5.334548108108109
NR1I2	5.883839189189189
NR1I3	4.915667837837839
NR2C1	7.066859459459459
NR2C2	4.912023783783783
NR2C2AP	6.622154594594594
NR2E1	4.859908648648648
NR2E3	5.363287567567567
NR2F1	5.558419729729731
NR2F1-AS1	5.142005135135136
NR2F2	5.599926756756756
NR2F2-AS1	4.816952702702704
NR2F6	6.102295405405407
NR3C1	7.666208648648651
NR3C2	6.598838108108109
NR4A1	6.192078378378376
NR4A2	6.005334054054053
NR4A3	5.871242972972974
NR5A1	4.903381351351353
NR5A2	4.324196756756757
NR6A1	6.257678648648649
NRAP	5.19157108108108
NRARP	6.715107297297298
NRAS	6.592384324324323
NRBF2	9.510804864864866
NRBP1	6.922335945945947
NRCAM	5.282985945945945
NRD1	7.807637567567569
NRDE2	5.415387837837838
NREP	7.908120810810812
NRF1	5.131712432432432
NRG1	6.387572972972972
NRG2	4.319221081081081
NRG3	3.9037348648648655
NRG4	3.866318378378378
NRGN	9.428951081081081
NRIP1	7.923004864864865
NRIP2	4.905405945945946
NRIP3	5.973725945945945
NRK	3.6718835135135137
NRL	5.766073513513513
NRM	7.918914594594595
NRN1	4.865919999999999
NRP1	3.76758972972973
NRP2	5.141108378378379
NRROS	8.58265918918919
NRSN1	4.825347567567567
NRSN2	5.713424324324324
NRTN	3.5973224324324335
NRXN1	4.558161621621622
NRXN2	4.985449189189188
NRXN3	5.165388918918919
NSA2	11.084637027027025
NSD1	5.492557297297296
NSDHL	5.581725135135136
NSFL1C	7.440485135135136
NSG1	6.972505945945948
NSL1	6.613019999999999
NSMAF	7.3522748648648655
NSMCE1	8.642965675675676
NSMCE2	7.749734324324324
NSMCE4A	6.389163783783784
NSMF	6.168786216216216
NSRP1	8.25972027027027
NSUN2	8.780830270270267
NSUN3	7.495052972972971
NSUN4	6.260022162162162
NSUN5	8.494443783783783
NSUN5P1	7.997767567567566
NSUN6	7.658170540540541
NSUN7	5.758569459459459
NT5C	6.565577027027026
NT5C1A	6.107783783783784
NT5C1B	4.814472162162164
NT5C1B-RDH14	7.969588648648647
NT5C2	10.264561621621626
NT5C3A	10.087884864864867
NT5C3B	7.183569189189189
NT5DC1	7.274148918918919
NT5DC2	4.576043243243241
NT5DC3	6.401142702702702
NT5E	5.629175135135135
NT5M	6.345000270270268
NTAN1	7.482377027027025
NTF3	5.426935675675676
NTHL1	5.011238108108106
NTM	6.218915405405406
NTMT1	6.0717818918918915
NTN1	4.818275405405404
NTN3	4.940654054054054
NTN4	3.3873267567567567
NTNG1	4.922753783783782
NTNG2	6.097121081081081
NTPCR	7.070412972972972
NTRK1	4.123379999999999
NTRK2	3.7043267567567577
NTRK3	6.451106756756757
NTRK3-AS1	5.478882702702703
NTS	4.339724324324325
NTSR1	5.910344054054054
NTSR2	5.041473243243243
NUAK1	5.075436216216215
NUB1	9.53703
NUBP1	7.698461081081082
NUBP2	7.49692027027027
NUBPL	4.139497027027028
NUCB1	6.183702432432433
NUCB2	8.477565675675676
NUCKS1	10.355164864864864
NUDC	8.034907027027026
NUDCD1	7.1410956756756745
NUDCD2	7.6526643243243235
NUDCD3	8.49112918918919
NUDT1	6.580958108108105
NUDT10	5.554766756756758
NUDT11	5.540761621621621
NUDT12	3.632201351351351
NUDT13	4.836913783783783
NUDT14	5.873828108108109
NUDT15	5.608005675675674
NUDT16	6.778401621621622
NUDT16L1	7.132234864864867
NUDT16P1	4.425108108108109
NUDT17	6.196582702702703
NUDT18	6.323868918918919
NUDT19	8.64125864864865
NUDT2	6.739310810810811
NUDT21	8.879621891891892
NUDT22	7.965072702702703
NUDT3	6.965454054054053
NUDT4	7.45746864864865
NUDT5	7.6211613513513505
NUDT6	4.157262432432433
NUDT7	6.165299729729731
NUDT9	7.478562162162163
NUF2	3.8986594594594592
NUFIP1	5.545572702702702
NUFIP2	8.792883243243246
NUMA1	6.170664054054054
NUMB	7.469402972972973
NUMBL	10.405398648648651
NUP107	8.630237837837837
NUP133	8.226817837837837
NUP153	4.776336756756755
NUP155	6.714094864864866
NUP160	6.878909459459457
NUP188	7.304055405405408
NUP205	7.54187891891892
NUP210	7.254163783783783
NUP210L	4.375352162162161
NUP210P1	4.68738945945946
NUP214	9.892566216216215
NUP35	6.549764324324325
NUP37	8.062982162162161
NUP43	9.135748918918916
NUP50	7.3497572972973
NUP50-AS1	6.531527027027027
NUP54	8.463028378378379
NUP62	5.682344324324324
NUP62CL	3.766901081081081
NUP85	7.402675135135135
NUP88	7.633177837837839
NUP93	8.474751891891895
NUP98	6.9016721621621615
NUPL1	5.222411081081081
NUPL2	7.326335945945946
NUPR1	5.562552162162162
NUS1	7.5922459459459475
NUS1P3	3.9830351351351365
NUSAP1	6.352002702702704
NUTF2	9.114462432432433
NUTM1	6.499764054054054
NUTM2A	6.141185945945946
NUTM2B	6.20607972972973
NUTM2F	6.623060540540542
NVL	7.149307837837836
NWD2	3.8263856756756764
NXF1	9.348859999999998
NXF2	5.557075945945948
NXF3	4.619437027027028
NXF5	5.003500540540542
NXN	5.333223243243243
NXPE3	5.957202702702702
NXPE4	5.198240270270271
NXPH1	3.3459154054054054
NXPH2	4.947104864864864
NXPH3	6.40694027027027
NXPH4	5.372345405405406
NXT1	7.580858648648648
NXT2	8.117942432432432
NYAP2	4.650036756756757
NYNRIN	4.867214324324325
NYX	6.212260540540539
OAF	5.7207551351351364
OARD1	7.465387297297296
OAS1	6.8725897297297305
OAS2	7.925958648648647
OAS3	7.937080270270272
OASL	7.698506216216216
OAT	9.605096486486485
OAZ1	12.030632702702698
OAZ2	8.960390540540542
OAZ3	4.876636756756756
OBFC1	8.183507567567569
OBP2A	4.587167567567567
OBP2B	5.663870810810813
OBSCN	6.120113783783784
OBSL1	5.402301621621623
OCA2	6.498389459459461
OCEL1	7.682214324324327
OCIAD1	10.579623783783784
OCIAD2	8.310540270270272
OCLM	4.728874594594593
OCLN	6.6901435135135126
OCM2	4.8591659459459455
OCR1	4.239459459459459
OCRL	5.5851897297297315
ODAM	4.173898918918919
ODC1	9.654457837837839
ODF1	5.845890540540542
ODF2	5.803415135135137
ODF2L	5.167508648648649
ODF3	6.475994594594594
ODF3B	6.86418864864865
ODF3L1	4.590568648648648
ODF3L2	6.39473945945946
OFD1	4.858705405405405
OGDH	7.111055675675676
OGDHL	5.05311081081081
OGFOD1	8.991571891891892
OGFOD2	6.101892702702702
OGFOD3	6.790834864864865
OGFR	6.110302432432432
OGFRL1	8.009204594594593
OGG1	7.36514864864865
OGN	3.654082432432433
OGT	7.805723783783785
OIP5	4.5597197297297285
OIP5-AS1	6.968708648648649
OIT3	4.0005967567567575
OLA1	9.963582432432435
OLAH	4.807364594594595
OLFM1	5.031726216216216
OLFM2	5.74798135135135
OLFM4	4.985755135135135
OLFML1	3.756911621621621
OLFML2A	5.352795405405404
OLFML2B	5.071633783783782
OLFML3	5.026376216216216
OLIG1	8.786043243243242
OLIG2	5.264023243243244
OLR1	3.8821910810810816
OMA1	8.411971891891891
OMD	3.9151018918918923
OMP	4.210761081081081
ONECUT1	4.790233783783784
ONECUT2	5.409225945945943
ONECUT3	5.562221891891892
OOEP	4.944377297297296
OPA1	6.6452081081081085
OPA3	5.57966135135135
OPALIN	4.969954324324325
OPCML	5.175547567567567
OPHN1	10.110163243243244
OPLAH	5.22391945945946
OPN1SW	4.728459729729729
OPN3	6.259705945945947
OPN4	5.385036486486487
OPN5	5.385199459459459
OPRD1	5.4035275675675685
OPRK1	4.9538886486486495
OPRL1	5.8001305405405414
OPRM1	5.378849729729728
OPTC	5.35221837837838
OPTN	7.259688918918919
OR10C1	4.904740000000001
OR10H1	5.710251891891892
OR10H2	4.15113891891892
OR10H3	5.067597567567568
OR10J1	5.715358648648649
OR11A1	4.16035
OR12D2	5.198111891891891
OR12D3	4.923768648648648
OR14J1	4.709812162162164
OR1A1	4.8444813513513525
OR1A2	4.15018972972973
OR1D2	5.654956216216219
OR1D5	4.499289189189189
OR1E1	5.370729999999999
OR1E3	6.140002162162161
OR1F1	6.044293243243243
OR1F2P	5.183551621621621
OR1G1	5.399619189189187
OR1I1	6.374613243243244
OR2A20P	4.927190810810811
OR2A4	4.88854918918919
OR2AD1P	4.9901170270270265
OR2B2	3.8339172972972966
OR2B3	4.752462972972974
OR2B4P	4.693758648648648
OR2B6	4.294040540540541
OR2C1	5.791312972972975
OR2F1	5.046758108108107
OR2F2	3.653553513513514
OR2H1	5.111625945945946
OR2H2	4.200668378378379
OR2H4P	4.726343513513513
OR2I1P	4.406752702702703
OR2J2	4.5045059459459456
OR2J3	4.081588648648649
OR2N1P	6.433341351351352
OR2S2	5.434520000000001
OR2W1	3.9670494594594587
OR3A1	4.721406216216215
OR3A2	4.432032972972975
OR3A3	6.073605945945944
OR4A1P	5.068054324324325
OR4F16	5.693011351351353
OR51A10P	4.926008108108108
OR51A1P	5.6234756756756745
OR51B2	5.654089729729729
OR51B4	4.7990343243243245
OR51B5	5.0834237837837835
OR51B6	5.074441351351352
OR51E1	4.939706216216215
OR51E2	5.301558918918917
OR51I1	5.549002702702704
OR51I2	5.779306486486487
OR51J1	5.498918648648649
OR51M1	5.073615945945945
OR52A1	4.852542432432433
OR52D1	5.171215135135135
OR52K3P	7.775583513513513
OR5G1P	4.444233783783783
OR5I1	4.901014594594595
OR5V1	4.783687837837838
OR6A2	5.2186127027027025
OR6B1	4.328829729729731
OR7A10	4.001650540540541
OR7A17	5.24095108108108
OR7A5	5.436836486486488
OR7C1	4.604117837837839
OR7C2	6.1510032432432435
OR7E111P	5.908637027027029
OR7E12P	6.344937837837837
OR7E14P	4.051572162162162
OR7E156P	5.794947837837838
OR7E19P	4.633275945945948
OR7E24	4.163918108108109
OR7E2P	3.591652972972972
OR7E37P	7.3039051351351345
OR7E47P	5.82228972972973
OR8D2	4.925145405405407
ORAI1	7.468240810810809
ORAI2	6.7742483783783785
ORAI3	8.999045945945946
ORAOV1	5.418554864864866
ORC1	4.344585675675675
ORC2	7.606937567567566
ORC3	7.108639459459461
ORC4	6.302727837837838
ORC5	7.011818378378381
ORC6	7.075636216216215
ORF1	3.951267837837837
ORM1	5.309516756756756
ORMDL1	7.437245135135138
ORMDL2	7.787205675675675
ORMDL3	5.49400135135135
OS9	8.543558648648649
OSBP	8.452883783783784
OSBP2	6.561975945945946
OSBPL10	5.813166486486488
OSBPL11	8.612154864864868
OSBPL1A	5.987501621621623
OSBPL2	8.977067027027028
OSBPL3	6.926417027027027
OSBPL5	6.84483216216216
OSBPL6	4.891614054054055
OSBPL7	7.3824951351351356
OSBPL8	9.168014324324322
OSBPL9	9.441490810810812
OSCP1	4.3045189189189195
OSER1	8.689892972972974
OSGEP	7.1881237837837855
OSGEPL1	7.250528918918919
OSGIN1	6.263560540540542
OSGIN2	6.490849459459461
OSM	6.667984054054057
OSMR	4.455217027027027
OSR1	3.704472432432432
OSR2	3.8587748648648654
OST4	10.323790540540541
OSTC	9.14845891891892
OSTF1	9.985862972972974
OSTM1	5.8957162162162176
OSTM1-AS1	3.7944875675675673
OTC	4.496318918918918
OTOF	4.597413513513514
OTOP2	4.783820810810812
OTOR	4.719869729729728
OTOS	4.706532432432434
OTP	4.586859999999999
OTUB2	4.367639459459459
OTUD1	7.353318378378379
OTUD3	5.7736094594594585
OTUD4	6.170043243243244
OTUD5	6.646885405405405
OTUD6B	5.922388378378377
OTUD6B-AS1	5.081492432432432
OTUD7A	4.717375675675676
OTUD7B	5.079433513513513
OTULIN	7.628154864864864
OTX1	5.36984810810811
OTX2	3.5771159459459465
OVCH1-AS1	5.525564054054055
OVGP1	6.379262432432432
OVOL1	5.539067297297296
OVOL1-AS1	6.347571891891893
OVOL2	5.294031351351353
OVOL3	5.449077297297297
OXA1L	9.189466486486486
OXCT1	7.139137567567568
OXCT2	5.782595405405405
