"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II",29,0.746223583091126,2.24552772555201,3.1303655329936e-07,1.27805983515931e-05,9.6409584696868e-06,5390,"tags=79%, list=17%, signal=66%","HLA-DPB1/HLA-DRB4/HLA-DPA1/HLA-DRB5/HLA-DRB3/HLA-DQB2/TRAF6/DNM2/HLA-DRB1/HLA-DQA1/CD74/HLA-DQA2/HLA-DOA/CTSS/HLA-DRA/HLA-DMA/HLA-DMB/PIKFYVE/HLA-DQB1/B2M/IFI30/FCGR2B/UNC93B1"
"GO:0038093","Fc receptor signaling pathway",54,0.645464902082828,2.211113882915,3.16746554212088e-07,1.28469901757732e-05,9.69104069604572e-06,5994,"tags=65%, list=19%, signal=53%","MYO1G/IKBKB/APPL2/VAV3/MAP2K4/PAK1/FYN/LYN/TRAF6/CLEC4D/CD247/CLEC4E/PRKCQ/VAV2/PRKCE/FCGR2A/FCAR/MAP3K1/VAV1/HCK/NR4A3/KIT/SOS1/MAPK8/ABL1/SYK/PLD2/LCK/PLCG2/FCGR2B/FCGR2C/APPL1/BTK/LILRA4/FCER2"
"GO:0001912","positive regulation of leukocyte mediated cytotoxicity",64,0.607533107819783,2.15323086932315,3.22116889265006e-07,1.29794158321488e-05,9.79093509991605e-06,5982,"tags=53%, list=19%, signal=43%","AP1G1/KLRC4/KLRD1/KLRC3/IL18RAP/KLRK1/TAP2/HLA-DRB1/KLRC1/HLA-F/HLA-C/STAT5B/HLA-E/HLA-DRA/F2RL1/SLAMF6/HLA-G/VAV1/PTPRC/IL12RB1/HLA-B/LAMP1/B2M/SH2D1A/CD1D/STX7/XCL1/MR1/NCR3/CRTAM/HFE/SPI1/CD1C/HLA-A"
"GO:0060759","regulation of response to cytokine stimulus",167,0.472762035865543,1.929501087505,3.33194553153444e-07,1.33386001311103e-05,1.0061883361804e-05,6678,"tags=50%, list=21%, signal=40%","HIF1A/CASP4/LSM14A/HSPA1B/PAFAH1B1/RIPK2/CASP8/TLR4/PTPN2/MAPK7/IKBKB/HSPA1A/EXT1/ADAR/ZBP1/TNFAIP3/TRIM44/TNFRSF1A/CD74/RBM47/PTPN1/TLR2/CD300LF/F2RL1/ZNF675/TRIM56/LAPTM5/KLF4/USP25/NLRC5/PPARG/USP27X/CXCR4/IL1RN/IRGM/TRIM41/PTPRC/MAP2K5/SPATA2/STAT2/PARP14/DICER1/IL1R2/PTPN6/NR1H4/PIAS4/NLRP6/IL6ST/TXK/SYK/TANK/SPPL2B/EIF4E2/GIGYF2/TBK1/RNF185/XIAP/CARD16/CARD8/CASP1/CYLD/CNOT7/PIAS3/WNT5A/PELI3/IRF7/ULK1/RNF113A/PPP2CB/NAIP/IL7/PARP9/OTUD4/HIPK1/YTHDF3/SH2B3/ANGPT1/IRAK3/TRIM32/MED1/CPNE1/RIPK1/YTHDF2"
"GO:1903037","regulation of leukocyte cell-cell adhesion",368,0.384165103316955,1.70627755958227,3.53676800111128e-07,1.40672095011942e-05,1.06115049432324e-05,6050,"tags=42%, list=19%, signal=34%","CEBPB/PELI1/HAVCR2/PDPK1/CD86/STAT5A/HLA-DPB1/CD69/IL1B/RIPK2/NFAT5/HLX/TGFBR2/RELA/HLA-DRB4/PRKCZ/PTPN2/HLA-DPA1/PRKAR1A/IL10/HLA-DRB5/RUNX3/HLA-DRB3/TNFSF13B/FCHO1/MAP3K8/FYN/SMARCC1/CD55/NLRP3/TBX21/LYN/HLA-DQB2/TRAF6/KLRK1/HLA-DRB1/HLA-DQA1/IRF1/CD74/NOD2/HLA-DQA2/TNFRSF14/NCK2/PRNP/TIGIT/ADAM8/CD46/HLA-DOA/TYK2/CCDC88B/VSIG4/CBLB/FBXO38/STAT5B/HLA-E/IL4R/HLA-DRA/ZAP70/PRKCQ/LAPTM5/MIA3/FGL2/HLA-DMA/EP300/KLF4/DUSP22/CHST2/ARID2/CD300A/HLA-G/SMARCD1/HLA-DMB/VAV1/ST3GAL4/ITCH/CCR2/TNFRSF13C/PDCD1/FLOT2/RC3H2/SMARCD2/PTPRC/IL12RB1/DOCK8/KAT5/AP3B1/SFTPD/GLI3/HLA-DQB1/SLAMF1/NR4A3/CTLA4/BCL6/NFKBIZ/NCKAP1L/LILRB1/PTPN6/B2M/FUT7/ABL2/UFL1/BCL10/SOCS5/ABL1/NCK1/ETS1/IL6ST/CD44/SYK/KLHL25/LILRB4/BMI1/SASH3/GATA3/RUNX1/CSK/CR1/CD1D/SMARCA4/LCK/IL7R/ICOSLG/OPA1/SLC4A2/XCL1/CD5/PPP3CA/CYLD/ASCL2/RASAL3/ZMIZ1/CBFB/ZBTB7B/JAK3/CRTAM/ITPKB/SKAP1/MALT1/IL20RB/CD83/PIK3CA/IL7/HFE/SIRPB1/CCL2/CCR7/TMIGD2/TNFSF14/CD209/CORO1A/BRD7/HLA-A/IL4I1/TNFSF9"
"GO:0002221","pattern recognition receptor signaling pathway",247,0.423626577509343,1.81234299047188,3.57169735201304e-07,1.41150731892054e-05,1.06476105945976e-05,5530,"tags=41%, list=17%, signal=34%","PELI1/NLRP1/HAVCR2/PDPK1/LSM14A/HSPA1B/RFTN1/RIPK2/TLR6/SLC15A3/RELA/TLR4/CHUK/GRAMD4/IKBKB/APPL2/HSPA1A/DDX3X/PIK3R1/TLR1/TRIM25/GDI1/NLRP3/LYN/TRAF6/NFKBIA/RPS6KA3/TNFAIP3/IRF1/NINJ1/NOD2/BECN1/PRKDC/PPP2CA/GBP5/EPG5/OGT/ZDHHC18/IFI16/TLR2/CD300LF/ALPK1/CLEC4E/CTSS/FCN3/GBP2/F2RL1/IRAK4/TNIP2/RNF34/NPLOC4/FFAR2/PRKCE/TLR8/CD300A/ITCH/ANKRD17/MAPKAPK3/IRGM/SARM1/AP3B1/PUM2/PIK3AP1/NFKBIZ/NR1H4/MAPK8/RNF135/BCL10/ARRB2/TICAM1/NLRP6/NAGK/FCRL3/FLOT1/PUM1/TREML4/SLC15A4/PJA2/TBK1/TRAF3IP3/EIF2AK2/XIAP/TRIM11/NEK7/WDFY1/TLR3/NLRC3/CYBA/CARD8/PLCG2/CD14/CASP1/CYLD/ZDHHC3/MYD88/MEFV/IRF7/UNC93B1/NAIP/SLC46A2/APPL1/BTK"
"GO:1903039","positive regulation of leukocyte cell-cell adhesion",275,0.416225446104199,1.80096505556291,3.6245577971845e-07,1.42327381016831e-05,1.07363703305137e-05,6050,"tags=45%, list=19%, signal=37%","HAVCR2/PDPK1/CD86/HLA-DPB1/IL1B/RIPK2/NFAT5/HLX/TGFBR2/RELA/HLA-DRB4/PRKCZ/HLA-DPA1/HLA-DRB5/RUNX3/HLA-DRB3/TNFSF13B/FCHO1/MAP3K8/FYN/SMARCC1/CD55/NLRP3/LYN/HLA-DQB2/TRAF6/KLRK1/HLA-DRB1/HLA-DQA1/CD74/NOD2/HLA-DQA2/TNFRSF14/NCK2/ADAM8/CD46/HLA-DOA/TYK2/CCDC88B/FBXO38/STAT5B/HLA-E/IL4R/HLA-DRA/ZAP70/PRKCQ/HLA-DMA/EP300/CHST2/ARID2/HLA-G/SMARCD1/HLA-DMB/VAV1/ST3GAL4/CCR2/TNFRSF13C/FLOT2/SMARCD2/PTPRC/IL12RB1/DOCK8/KAT5/AP3B1/GLI3/HLA-DQB1/SLAMF1/NR4A3/BCL6/NFKBIZ/NCKAP1L/LILRB1/PTPN6/B2M/FUT7/ABL2/BCL10/SOCS5/ABL1/NCK1/ETS1/IL6ST/CD44/SYK/KLHL25/LILRB4/BMI1/SASH3/GATA3/RUNX1/CSK/CR1/CD1D/SMARCA4/LCK/IL7R/ICOSLG/OPA1/XCL1/CD5/PPP3CA/CYLD/RASAL3/ZMIZ1/CBFB/ZBTB7B/ITPKB/SKAP1/MALT1/CD83/PIK3CA/IL7/SIRPB1/CCL2/CCR7/TMIGD2/TNFSF14/CD209/CORO1A/BRD7/HLA-A/IL4I1/TNFSF9"
"GO:0002495","antigen processing and presentation of peptide antigen via MHC class II",31,0.731951433589607,2.24046663726703,4.25403586095541e-07,1.65988171410064e-05,1.25212061516995e-05,5390,"tags=74%, list=17%, signal=62%","HLA-DPB1/HLA-DRB4/HLA-DPA1/HLA-DRB5/HLA-DRB3/HLA-DQB2/TRAF6/DNM2/HLA-DRB1/HLA-DQA1/CD74/HLA-DQA2/HLA-DOA/CTSS/HLA-DRA/HLA-DMA/HLA-DMB/PIKFYVE/HLA-DQB1/B2M/IFI30/FCGR2B/UNC93B1"
"GO:0042254","ribosome biogenesis",278,-0.419661645670502,-1.8160259715434,4.38322167806424e-07,1.69953217894755e-05,1.2820306768413e-05,5218,"tags=35%, list=16%, signal=29%","RPL26L1/CINP/GEMIN4/EMG1/GAR1/UTP20/RRP9/C1D/EIF5B/BYSL/EIF6/TBL3/RPS21/BMS1/C1orf131/NSUN4/RPS14/RPS6/TSR1/RRP1/ZNF622/RPS19/RPS27/RPL7/NOP16/UTP14A/EXOSC2/RRP15/CDKN2A/RPS5/NHP2/RPSA/RPL7A/RPS17/MRPS2/NOP56/RPS25/RPL14/EXOSC9/WDR74/RPL26/DHX37/EXOSC1/EXOSC4/POP5/RPS13/RPS8/GTF2H5/PAK1IP1/FAU/RPP38/EXOSC8/EBNA1BP2/RPL27/RPL35/WDR18/RAN/UTP18/TRMT112/DCAF13/PIN4/RPS24/NOL7/MCAT/RPL24/RPS7/PIH1D1/RCL1/METTL5/ZNF593/NOC4L/IMP4/EXOSC3/NPM3/RPS15A/GTF3A/NGRN/RPL35A/RPL38/RPS11/DHX29/RPS12/DDX49/MRPS7/RPS15/KAT2B/RPS27L/NSUN3/ERAL1/C1QBP/RPS19BP1/CUL4A/POP7/NSUN5/NUP88/RIOK3/PA2G4"
"GO:0000819","sister chromatid segregation",215,-0.444127433846583,-1.86735395486099,4.5484573547718e-07,1.75257747451051e-05,1.32204503903828e-05,3128,"tags=34%, list=10%, signal=31%","NCAPG2/CHMP4B/RCC1/LCMT1/PSRC1/CHMP7/CHMP4C/KIF4A/ANAPC5/BCCIP/RAN/FLNA/NCAPD2/KIF14/SKA3/BUB1B/CCDC61/SMC2/DCTN2/NEK2/TUBG2/CHMP5/TTK/TOP2A/MAD2L1/KNTC1/NCAPD3/RACGAP1/CDC16/NUF2/AKAP8L/TRIP13/AURKB/SMC4/VPS4A/SMC3/SPC24/PRC1/CDC20/ANAPC11/DLGAP5/ESPL1/KIFC1/SKA1/CENPE/KAT2B/CDCA8/PPP1CC/KIF2C/KIF2A/TPX2/FBXO5/KIF15/UBE2C/CDK5RAP2/POLDIP2/SPC25/KIF22/CENPF/NDC80/CCNB1/CDT1/SPAG5/CDK1/TUBG1/RMI2/BUB1/SMARCD3/ZWINT/KIF11/NUSAP1/MYBL2/CDCA5/BIRC5"
"GO:1902105","regulation of leukocyte differentiation",321,0.398865442705121,1.7502324189095,4.87397564854896e-07,1.86633912256549e-05,1.40786037367044e-05,5708,"tags=39%, list=18%, signal=32%","FOS/CEBPB/NEDD9/TRIB1/MAFB/CD86/STAT5A/CCL3/CD69/GPR68/RIPK2/HCLS1/CASP8/HLX/TGFBR2/TLR4/ZFP36L1/PRKCZ/PTPN2/IL10/PIK3R1/RUNX3/PRDM1/SMARCC1/NLRP3/TBX21/QKI/LYN/TRAF6/NF1/KLF10/HLA-DRB1/CCR1/IRF1/CD74/PRKDC/CTNNB1/ADAM8/CD46/HLA-DOA/STAT5B/IL4R/HLA-DRA/ZAP70/ZNF675/JUNB/INPP5D/FGL2/EP300/ARID2/IKZF3/HLA-G/SMARCD1/RNF41/CCR2/RC3H2/RB1/SMARCD2/TOB2/ZEB1/RASSF2/PTPRC/IL12RB1/FOXP1/KAT5/AP3B1/CD2/GLI3/CREB1/HLA-B/TCF7/CTLA4/BCL6/NFKBIZ/TOX/NCKAP1L/LILRB1/PTPN6/SOS1/SOCS5/ABL1/GPR137B/FCRL3/ACIN1/SYK/KLHL25/LILRB4/ZFP36L2/EVI2B/SOS2/SASH3/GATA3/RUNX1/TLR3/CAMK4/DDRGK1/CR1/SMARCA4/NOTCH2/IL7R/OPA1/SLC4A2/FES/PPP3CA/FCGR2B/CYLD/FBXW7/ASCL2/ZNF683/PIAS3/ZMIZ1/IRF7/CBFB/ZBTB7B/JAK3/CRTAM/ITPKB/MALT1/SLC46A2/CD83/BTK/FANCD2/IL7/MYC/SPI1"
"GO:0033673","negative regulation of kinase activity",147,0.480487987221588,1.92919476992237,5.63079618878356e-07,2.14283077184263e-05,1.61642999103611e-05,5069,"tags=37%, list=16%, signal=32%","MIDN/SH3BP5/DUSP1/RGS2/PTEN/TRIB1/MVP/PDPK1/IRS2/ZFYVE28/PPM1F/IL1B/PRKCH/PTPN2/PDCD4/CDKN1B/HIPK3/ZGPAT/STK38/PSEN1/ADAR/LYN/NF1/TNFAIP3/PTPRO/TRIM27/APC/PTPN1/TAF7/PRKRIP1/ZNF675/HNRNPU/LATS1/DUSP22/CDK5RAP3/CD300A/RB1/RGS14/PTPRC/PAK2/PRDX3/PRKAG2/SLC8A1/GNAQ/CDKN1C/CHORDC1/SOCS5/ABL1/PAQR3/LILRB4/SNX6/NUP62/SPRED1/LATS2/HHEX"
"GO:1901991","negative regulation of mitotic cell cycle phase transition",168,-0.470318749530148,-1.92118666166215,5.83308628486303e-07,2.19501476873565e-05,1.65579463837011e-05,3100,"tags=35%, list=10%, signal=32%","RPL26/LCMT1/RBL1/CCND1/CHMP4C/CDKN1A/DONSON/FOXO4/CCNG1/MUC1/ZFYVE19/RAD50/TFDP3/RBBP8/SKA3/BUB1B/TTK/MAD2L1/KNTC1/WEE1/PKMYT1/NUF2/TRIP13/AURKB/BLM/VPS4A/AVEN/CLSPN/SPC24/CDC20/SKA1/CDCA8/RPS27L/FBXO7/CHEK1/E2F7/EZH2/FBXO5/CDK5RAP2/SPC25/BARD1/CENPF/NDC80/CCNB1/CDK1/DTL/MIIP/GTSE1/BUB1/RBM38/CDC14B/ZWINT/GFI1B/GJC2/BIRC5/BABAM1/INHBA/CTDSPL/KANK2"
"GO:0000075","cell cycle checkpoint signaling",182,-0.462489635225259,-1.91001000621512,5.83913093386289e-07,2.19501476873565e-05,1.65579463837011e-05,3100,"tags=40%, list=10%, signal=36%","NAE1/DOT1L/BRCA1/INCENP/NEK11/WAC/INTS7/CAMSAP3/ZWILCH/ORC1/PLK1/EIF2AK4/EME1/RPL26/LCMT1/CCND1/CHMP4C/CDKN1A/TTI1/DONSON/FOXO4/CCNG1/MUC1/ZFYVE19/BRCA2/HINFP/RAD50/MSH2/RBBP8/SKA3/BUB1B/FEM1B/TTK/WDR76/MAD2L1/KNTC1/NUF2/TRIP13/AURKB/BLM/VPS4A/RNASEH2B/CLSPN/SPC24/CDC20/CDC45/SKA1/CDCA8/RPS27L/CHEK1/E2F7/TIMELESS/CDK5RAP2/SPC25/BARD1/CENPF/NDC80/TIPIN/CCNB1/CDT1/CDK1/DTL/CUL4A/GTSE1/BUB1/BRD4/RBM38/CDC14B/ZWINT/RAD51/BIRC5/BABAM1/E2F1"
"GO:0002715","regulation of natural killer cell mediated immunity",50,0.65192015767,2.2009831465261,7.19697385942049e-07,2.68905114201984e-05,2.02846765619903e-05,4177,"tags=50%, list=13%, signal=44%","AP1G1/HAVCR2/KLRC4/SH2D1B/CRK/KLRD1/SERPINB9/KLRC3/IL18RAP/KLRK1/KLRC1/KLRB1/HLA-F/STAT5B/HLA-E/SLAMF6/HLA-G/VAV1/HLA-B/LAMP1/LILRB1/CD96/RASGRP4/ARRB2/SH2D1A"
"GO:0034341","response to type II interferon",117,0.513905225103285,2.00435367301458,7.78612831969499e-07,2.8916554874048e-05,2.18130088246116e-05,6360,"tags=47%, list=20%, signal=38%","CDC42EP2/GBP6/KYNU/CCL3/TLR4/MYO1C/PTPN2/HLA-DPA1/JAK1/FASLG/VAMP3/IRF1/CD74/RAF1/GBP5/STX4/CIITA/TLR2/RAB43/TYK2/IFNGR1/GBP2/IFITM3/CXCL16/IFITM2/NLRC5/FCAR/IRF8/GBP3/SLC22A5/HCK/PPARG/IRGM/RAB20/IL12RB1/ACTR2/PARP14/CD58/CALCOCO2/STXBP3/TXK/SLC11A1/ZYX/TLR3/DAPK3/CASP1/WNT5A/NUB1/MEFV/GCH1/CCL2/PARP9/IFNGR2/GBP1/SIRPA"
"GO:0048024","regulation of mRNA splicing, via spliceosome",107,0.528986118253751,2.03104625874792,8.32419048298014e-07,3.07297211542351e-05,2.31807586220021e-05,4597,"tags=39%, list=14%, signal=34%","RBM23/CELF6/RBM39/RBM5/RBM3/RBM10/CIRBP/DDX5/RBM25/SF1/QKI/SFSWAP/WTAP/SRRM1/RBM15/HNRNPA2B1/UPF1/SRPK2/RBM4/ARGLU1/SNW1/RBM47/JMJD6/CWC22/RBMXL1/DYRK1A/SON/HNRNPU/REST/DDX17/CELF2/FMR1/SRSF4/TRA2A/RBM7/METTL16/U2AF2/HNRNPK/ACIN1/SRPK1/SRSF2/RBM42"
"GO:0002707","negative regulation of lymphocyte mediated immunity",60,0.62339898428007,2.17966335050952,8.72120281392865e-07,3.20036996118275e-05,2.41417757092336e-05,6016,"tags=58%, list=19%, signal=47%","HAVCR2/CRK/KLRD1/SERPINB9/AHR/CR1L/TBX21/KLRC1/NOD2/HLA-F/CD46/HLA-E/DUSP22/HLA-G/PDCD1/PTPRC/C4BPA/SLAMF1/HLA-B/BCL6/NCKAP1L/LILRB1/PTPN6/CD96/UFL1/ARRB2/LILRB4/CR1/IL7R/XCL1/FCGR2B/IL20RB/HFE/HLA-A/IL4I1"
"GO:0044786","cell cycle DNA replication",42,-0.687346646005801,-2.22715478180948,9.45748488826464e-07,3.45002333350009e-05,2.60250191444118e-05,3634,"tags=60%, list=11%, signal=53%","WIZ/FGFR1/LIG1/DONSON/BRCA2/DBF4/MCM3/POLA1/FEN1/BLM/E2F8/MCM4/CDC45/GINS3/E2F7/FBXO5/GINS1/TIPIN/GMNN/CDT1/MCM2/PCNA/MCM6/RAD51/TK1"
"GO:0051321","meiotic cell cycle",256,-0.416934472005246,-1.78730496413782,9.80078294857572e-07,3.55422511046878e-05,2.68110582457013e-05,4559,"tags=31%, list=14%, signal=27%","ING2/INCENP/SPDYA/SKA2/CYP26B1/PRR19/MSH5/SYCE1L/PLD6/SYCP1/PPP2R1A/PLK1/DMC1/FANCA/PSMC3IP/EME1/DMRT1/RAD51AP1/CCNA1/PDE3A/ORC4/MASTL/PTTG3P/TDRD9/EXO1/ANAPC5/BRCA2/KLHDC3/RAD50/NCAPD2/RBBP8/DCAF13/SKA3/CDC25C/RSPH1/SMC2/NEK2/TUBG2/SLX4/TTK/TOP2A/ANAPC13/NCAPD3/SPATA22/MND1/CDC16/PKMYT1/NUF2/TRIP13/TUBB8/SMC4/SMC3/RAD51C/AURKA/CDC20/ANAPC11/ESPL1/BAG6/DDB1/SKA1/CDC25A/CCNE1/CCNE2/RPA1/FBXO5/RAD51D/RAD54L/CKS2/NDC80/TUBG1/PTTG2/CCNB2/PTTG1/ASPM/ZWINT/RAD51/C9orf78/UBB/PIWIL4"
"GO:0046632","alpha-beta T cell differentiation",129,0.494574644394694,1.95614922491548,1.17991031956739e-06,4.21532176496164e-05,3.1797996427371e-05,5526,"tags=50%, list=17%, signal=41%","BCL3/TNFSF8/CD86/PTGER4/STAT5A/CD69/SOCS3/RIPK2/HLX/TGFBR2/FOSL2/PRKCZ/JAK1/RUNX3/PRDM1/NLRP3/TBX21/HLA-DRB1/IRF1/STAT6/GPR183/STAT3/IL4R/HLA-DRA/ZAP70/SLAMF6/JUNB/BCL11B/EP300/RC3H2/STAT4/IL12RB1/FOXP1/IL6R/EOMES/AP3B1/IL18R1/GLI3/BCL6/NFKBIZ/TOX/NCKAP1L/ITK/FUT7/SOCS5/ABL1/ENTPD7/IL6ST/SYK/KLHL25/LILRB4/SASH3/GATA3/RUNX1/OPA1/SLC4A2/ASCL2/ZNF683/CBFB/ZBTB7B/JAK3/ITPKB/MALT1/CD83"
"GO:0001933","negative regulation of protein phosphorylation",205,0.446836784695289,1.87029904715276,1.17150995746926e-06,4.21532176496164e-05,3.1797996427371e-05,4945,"tags=36%, list=15%, signal=31%","SH3BP5/PID1/DUSP1/RGS2/PTEN/TRIB1/PPP1R15B/MVP/PDPK1/ZFYVE28/PPM1F/IL1B/PRKCH/PRKCZ/PTPN2/PDCD4/CDKN1B/HIPK3/ZGPAT/STK38/PSEN1/ADAR/LYN/NF1/TNFAIP3/PTPRO/TRIM27/NCK2/PRKDC/APC/PRNP/DGKQ/PTPN1/PRR5L/TAF7/SAMSN1/PRKRIP1/ZNF675/LATS1/DUSP22/CDK5RAP3/CD300A/PDE4D/CIB1/RB1/NLRP12/RGS14/RASSF2/PTPRC/PARP14/PAK2/PRKAG2/SLC8A1/GNAQ/TRAF3IP1/PTPN6/CDKN1C/TARDBP/CHORDC1/MICAL1/SOCS5/ABL1/ARRB2/NCK1/IBTK/PAQR3/SEMA4D/LILRB4/SNX6/SH3GL2/NUP62/C9orf72/SPRED1/LATS2"
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",285,0.401794249664712,1.7450438452946,1.18972585093808e-06,4.21532176496164e-05,3.1797996427371e-05,4691,"tags=32%, list=15%, signal=28%","SF3A1/CWC25/RBM23/HNRNPH3/CELF6/RBM39/RBM5/USP4/RBM3/RBM10/CRNKL1/DDX42/DHX8/SRSF5/CIRBP/U2AF1/DDX5/RBM25/CDK13/DDX23/SCAF11/SF1/QKI/SFSWAP/WTAP/SRRM1/PRPF3/ZRSR2/RBM15/HNRNPA2B1/UPF1/RNPC3/HNRNPC/MFAP1/SLU7/SRPK2/RBM4/ARGLU1/SYF2/SNW1/RBM47/SNRNP200/JMJD6/SF3B1/CWC22/DHX16/RBMXL1/DYRK1A/SETX/SF3B2/SNIP1/SON/HNRNPU/HNRNPA3/REST/DDX17/CELF2/DDX20/FMR1/SRSF4/CDC5L/TRA2A/HNRNPM/RBM6/ZCCHC8/RBM7/METTL16/GPKOW/PRPF6/NCBP2/CD2BP2/U2AF2/BUD13/METTL14/CDC40/SRSF1/PPWD1/ISY1/IK/HNRNPK/PRPF38A/LUC7L/ACIN1/SRPK1/SRRM2/TGS1/USP49/CWF19L2/SRSF2/RBM42/DDX46"
"GO:0000398","mRNA splicing, via spliceosome",285,0.401794249664712,1.7450438452946,1.18972585093808e-06,4.21532176496164e-05,3.1797996427371e-05,4691,"tags=32%, list=15%, signal=28%","SF3A1/CWC25/RBM23/HNRNPH3/CELF6/RBM39/RBM5/USP4/RBM3/RBM10/CRNKL1/DDX42/DHX8/SRSF5/CIRBP/U2AF1/DDX5/RBM25/CDK13/DDX23/SCAF11/SF1/QKI/SFSWAP/WTAP/SRRM1/PRPF3/ZRSR2/RBM15/HNRNPA2B1/UPF1/RNPC3/HNRNPC/MFAP1/SLU7/SRPK2/RBM4/ARGLU1/SYF2/SNW1/RBM47/SNRNP200/JMJD6/SF3B1/CWC22/DHX16/RBMXL1/DYRK1A/SETX/SF3B2/SNIP1/SON/HNRNPU/HNRNPA3/REST/DDX17/CELF2/DDX20/FMR1/SRSF4/CDC5L/TRA2A/HNRNPM/RBM6/ZCCHC8/RBM7/METTL16/GPKOW/PRPF6/NCBP2/CD2BP2/U2AF2/BUD13/METTL14/CDC40/SRSF1/PPWD1/ISY1/IK/HNRNPK/PRPF38A/LUC7L/ACIN1/SRPK1/SRRM2/TGS1/USP49/CWF19L2/SRSF2/RBM42/DDX46"
"GO:0070431","nucleotide-binding oligomerization domain containing 2 signaling pathway",16,0.830290264564596,2.1647518110591,1.22286784890358e-06,4.30798873628033e-05,3.24970234974798e-05,4416,"tags=81%, list=14%, signal=70%","HSPA1B/RIPK2/SLC15A3/RELA/TLR4/HSPA1A/NFKBIA/TNFAIP3/NOD2/IRGM/NAGK/SLC15A4/XIAP"
"GO:0006979","response to oxidative stress",372,-0.377565381947553,-1.68016516920458,1.34552911760853e-06,4.71317443753214e-05,3.55535146028377e-05,3382,"tags=25%, list=11%, signal=22%","STK25/ATE1/MMP2/G6PD/IDH1/COMT/NFE2L2/PYCR1/IL1A/HSF1/TACR1/FADS2/LPO/BMP7/FOXO4/BANF1/PSMB5/MSRB2/NUDT2/PPIA/PRDX1/TXN2/LONP1/CAPN2/HTRA2/FXN/ATP13A2/PRDX4/FUT8/APP/COX1/SDC1/HYAL2/CRYGD/GPX7/PDCD10/UCP2/RWDD1/KRT1/VKORC1L1/GPX5/ND3/CAT/PYCR2/SNCA/HP/CHCHD2/GLRX2/KEAP1/KAT2B/PTPRN/TXN/MSRB3/PRDX6/ROMO1/DHFR/EZH2/SMPD3/ATOX1/SESN3/PDLIM1/SRXN1/PDK2/PINK1/CDK1/MGAT3/PARK7/ALAD/STX2/PCNA/ATF4/NCOA7/GPX1/PRDX5/NDUFA6/STAU1/PTGS1/ND1/FOXO3/NUDT1/CD38/FKBP1B/GCLC/GPX4/RBX1/CCS/MYB/SOD1/MPO/PRDX2/TPM1/AQP1"
"GO:1902107","positive regulation of leukocyte differentiation",187,0.447335394270053,1.8487531545435,1.51967863761456e-06,5.26338134881674e-05,3.97039634593799e-05,6050,"tags=40%, list=19%, signal=33%","FOS/NEDD9/TRIB1/CD86/GPR68/RIPK2/HCLS1/CASP8/HLX/TGFBR2/ZFP36L1/PRKCZ/IL10/RUNX3/SMARCC1/NLRP3/TRAF6/KLF10/HLA-DRB1/CCR1/CD74/PRKDC/ADAM8/CD46/STAT5B/IL4R/HLA-DRA/ZAP70/INPP5D/EP300/ARID2/HLA-G/SMARCD1/RB1/SMARCD2/PTPRC/IL12RB1/KAT5/AP3B1/GLI3/CREB1/BCL6/NFKBIZ/TOX/NCKAP1L/SOCS5/ACIN1/SYK/KLHL25/LILRB4/EVI2B/SASH3/GATA3/RUNX1/DDRGK1/CR1/SMARCA4/NOTCH2/IL7R/OPA1/FES/PPP3CA/CYLD/ZMIZ1/CBFB/ZBTB7B/ITPKB/MALT1/CD83/BTK/IL7/SPI1/BRD7/IL4I1/TNFSF9"
"GO:1903708","positive regulation of hemopoiesis",187,0.447335394270053,1.8487531545435,1.51967863761456e-06,5.26338134881674e-05,3.97039634593799e-05,6050,"tags=40%, list=19%, signal=33%","FOS/NEDD9/TRIB1/CD86/GPR68/RIPK2/HCLS1/CASP8/HLX/TGFBR2/ZFP36L1/PRKCZ/IL10/RUNX3/SMARCC1/NLRP3/TRAF6/KLF10/HLA-DRB1/CCR1/CD74/PRKDC/ADAM8/CD46/STAT5B/IL4R/HLA-DRA/ZAP70/INPP5D/EP300/ARID2/HLA-G/SMARCD1/RB1/SMARCD2/PTPRC/IL12RB1/KAT5/AP3B1/GLI3/CREB1/BCL6/NFKBIZ/TOX/NCKAP1L/SOCS5/ACIN1/SYK/KLHL25/LILRB4/EVI2B/SASH3/GATA3/RUNX1/DDRGK1/CR1/SMARCA4/NOTCH2/IL7R/OPA1/FES/PPP3CA/CYLD/ZMIZ1/CBFB/ZBTB7B/ITPKB/MALT1/CD83/BTK/IL7/SPI1/BRD7/IL4I1/TNFSF9"
