"gene","t_statistic"
"FMR1NB",-0.826431495521286
"XLOC_001613",-0.826442987305833
"GFPT1",-0.826878966715545
"XLOC_000233",-0.826948734317943
"CES5A",-0.82722839516571
"CNOT6",-0.827459071413506
"FUT5",-0.827792979919289
"DKK3",-0.827871228498411
"LINC00102",-0.82789689608571
"XLOC_000515",-0.828202734138377
"LGR5",-0.828601463598047
"MANSC4",-0.829064107886976
"XLOC_003559",-0.829086288666517
"MAK16",-0.829585305714974
"XLOC_l2_010833",-0.829760284046442
"COG8",-0.830050430242567
"GGNBP1",-0.830331095130978
"XLOC_002229",-0.830488237110992
"XLOC_009079",-0.831591701263109
"XLOC_012897",-0.831801579928599
"LOC100287313",-0.831911720600469
"NCAM2",-0.831919645917822
"XLOC_l2_000339",-0.832149142009496
"CES3",-0.832298876771541
"CATSPER3",-0.832581967135024
"MSTN",-0.83261898113363
"MESTIT1",-0.832976111418561
"DDI1",-0.83345259269821
"XLOC_002238",-0.834305631440697
"LOC100130015",-0.834402893399289
"LOC284219",-0.835131708682822
"PPP1R7",-0.835276227190936
"ZNF442",-0.835734721245903
"XLOC_002772",-0.835754140752459
"GORAB",-0.836035657603048
"XLOC_l2_013193",-0.836219521010947
"RHOXF2",-0.836277175219334
"XLOC_001354",-0.836318201186205
"KCNV2",-0.836399859114065
"XLOC_006804",-0.836469860494724
"MFNG",-0.836675235349263
"MIR4500HG",-0.836941837274637
"PPP4R2",-0.83699583422709
"NLRP8",-0.837031813542722
"POGK",-0.837187353943184
"TOM1L1",-0.837224853937009
"MTA3",-0.837479701101488
"PGBD1",-0.837736458502921
"XLOC_006312",-0.837773944718946
"HTT-AS1",-0.837852213050314
"CDHR4",-0.837907221500297
"GLYATL2",-0.837940931229126
"ISL1",-0.837944585004795
"XLOC_005808",-0.838043320761546
"BEND6",-0.838062948375495
"GSG1L",-0.838163591565623
"ARL5C",-0.838440850893659
"FARP2",-0.8384948807523
"PIGU",-0.838657374324152
"SHOX2",-0.838986891075757
"XLOC_006422",-0.83903199636039
"CASP12",-0.839172411748367
"XLOC_l2_000462",-0.839264539409361
"LOC389033",-0.839391057082325
"SURF4",-0.839701485741239
"XLOC_003471",-0.839758662459664
"BCAN",-0.840033239127239
"EGLN3",-0.840069468103366
"XLOC_010061",-0.840322329891161
"XLOC_004051",-0.840638908476924
"B3GALNT1",-0.840743106242664
"XLOC_001066",-0.840933158114609
"LOC100287792",-0.840960912582712
"XLOC_l2_011891",-0.84098846261518
"XLOC_006289",-0.841162537620126
"XLOC_l2_015039",-0.841205058273711
"XLOC_005173",-0.841410517731382
"TAS2R10",-0.841631125188406
"PHLDA3",-0.84195702572185
"PPP1R3A",-0.842242092989876
"IL20",-0.842256336053966
"XLOC_l2_004867",-0.842618129104487
"SPAG4",-0.842688831151994
"LMBRD2",-0.842785666750548
"TYW3",-0.842924347757296
"WDR75",-0.843084271778361
"XLOC_l2_013481",-0.84324931485073
"RPL23P8",-0.843425095461052
"XLOC_l2_009882",-0.84357652835252
"TSG101",-0.843789115139259
"RNF138P1",-0.843910457686043
"MYO6",-0.844277993368998
"XLOC_l2_015706",-0.844371903013372
"NUPL2",-0.844745903411072
"MAGED1",-0.844753380067783
"MT3",-0.84477923337773
"NEK6",-0.845293044801974
"XLOC_000339",-0.845686063872648
"FAM57B",-0.845987736006928
"XLOC_009887",-0.846105673290918
"LOC349160",-0.846120770465611
"XLOC_006882",-0.846170725041468
"LOC100507508",-0.846238599136273
"CEACAM16",-0.846930986565138
"PARG",-0.847275809257903
"CLDN12",-0.847743511775437
"XLOC_000698",-0.848413792524982
"XLOC_002767",-0.848474816713654
"FAM125A",-0.848508075635306
"NOL11",-0.848581153492519
"XLOC_006321",-0.848955151196113
"XLOC_010460",-0.849273174124382
"TUSC3",-0.849276469230722
"LOC100507327",-0.849288930225313
"MRRF",-0.849658316198987
"XLOC_010807",-0.849760338256187
"ABCF3",-0.849902662198519
"TARBP2",-0.849960553981956
"LINC00167",-0.850381362053085
"XLOC_011552",-0.850511176041787
"XLOC_014220",-0.850580846737985
"BTN1A1",-0.850969417417652
"LOC285441",-0.851025067179963
"C21orf30",-0.851074269489345
"XLOC_011607",-0.85130064999573
"XLOC_013439",-0.851594614319919
"HHLA1",-0.851726561084403
"XLOC_001913",-0.851759769689652
"COBL",-0.851778415705081
"LOC100288077",-0.851892314534736
"CLSTN1",-0.851903379874556
"XLOC_000751",-0.852011178803527
"FXR1",-0.852340691973375
"SSTR2",-0.852735630170982
"XLOC_004913",-0.852773638562744
"C2orf62",-0.853050975557506
"XLOC_000446",-0.853114192830436
"CBLN3",-0.853279968845427
"SAV1",-0.853523987051532
"REXO4",-0.853575912457237
"TBL2",-0.853656086082476
"XLOC_007352",-0.853898336106318
"LINC00032",-0.854035948903849
"RAB23",-0.854042108864208
"BFAR",-0.854320364920279
"XLOC_014386",-0.85450022851315
"XLOC_007696",-0.854571201379272
"XLOC_013814",-0.854677985937528
"INTS4",-0.854786313600408
"OR56B1",-0.854850796149108
"DTX1",-0.854987109462556
"XLOC_002701",-0.855032851432099
"PREP",-0.855156170191624
"XLOC_000527",-0.855267207005023
"DLG3",-0.855476550411134
"XLOC_002030",-0.855717506636005
"XLOC_007726",-0.855816747333054
"RTP2",-0.856091969117798
"KRT25",-0.856428490013316
"RGS5",-0.856440127453599
"RLN3",-0.856446116573318
"PERP",-0.856500955319962
"CLDN15",-0.857106630618106
"PSD3",-0.857114056421576
"NLRP10",-0.857430998738776
"LOC285819",-0.85751048104654
"C12orf74",-0.857649689542075
"XLOC_014276",-0.857673154634166
"XLOC_005126",-0.85837340559056
"XLOC_013496",-0.858470360231716
"NEIL2",-0.859052403766712
"CSTL1",-0.859220741677564
"DAG1",-0.85999667473875
"LOC401357",-0.860018359560355
"LOC100129434",-0.860142931427062
"TSGA10IP",-0.860626194881228
"FAAH",-0.860947450329549
"EPB41L4A",-0.860974008839091
"XLOC_010213",-0.861138662906624
"XLOC_013167",-0.861156305116734
"BIRC7",-0.862259333158063
"NBPF3",-0.862390365907958
"SH3GL1P3",-0.86257941596266
"KCNA10",-0.862622411485082
"VAC14",-0.86335028198434
"VTRNA1-2",-0.863524628876466
"XLOC_009341",-0.86353244250716
"RGS7",-0.86353912783267
"XLOC_010001",-0.863539904725331
"NHSL1",-0.863591785737556
"XLOC_011794",-0.863833750165467
"EFHB",-0.864385424512149
"XLOC_l2_003593",-0.864502155930341
"VN1R3",-0.864627170192407
"XLOC_004153",-0.864638274362411
"LOC100129935",-0.864659330773227
"XLOC_010942",-0.864869017258983
"CELA2A",-0.865264476943504
"NMNAT1",-0.865387718680168
"HS6ST2",-0.86630144193201
"XLOC_007942",-0.866376099758082
"XLOC_001676",-0.8663953650837
"XLOC_006223",-0.866403375605644
"KIAA1211",-0.866535637877941
"RAET1E",-0.866885352625962
"DUSP27",-0.867249874965066
"RTDR1",-0.867386498161677
"XKRY2",-0.867420772625739
"VTA1",-0.867649182708366
"HIST1H3J",-0.867807753064901
"COL4A3",-0.867847219863439
"LOC283299",-0.867911427294122
"XLOC_l2_012836",-0.868364103706356
"FOXA1",-0.868507050472482
"XLOC_005928",-0.868515047737821
"XLOC_007474",-0.86852393203709
"ZNF708",-0.868701445389122
"OR4D1",-0.868728381283712
"XLOC_008752",-0.868884274236129
"XLOC_003588",-0.869243826520243
"ATG12",-0.86930588211812
"XLOC_l2_002441",-0.869306982207678
"XLOC_012049",-0.869354985586329
"XLOC_001508",-0.869460871698413
"ACBD6",-0.86991753602477
"RBMXL2",-0.869997718497081
"XLOC_003909",-0.870096619264222
"CABS1",-0.870218158548068
"BCO2",-0.870314099685219
"IL17RC",-0.870349932517653
"XLOC_013015",-0.870516113509615
"XLOC_012698",-0.870551765162176
"XDH",-0.870731508891228
"SCGN",-0.871024891465629
"XLOC_007519",-0.871236740938344
"XLOC_012625",-0.871622692806486
"ZNF491",-0.871824911284498
"XLOC_007842",-0.87206331262323
"PATE3",-0.872340166847183
"RNF7",-0.87243830875396
"CYP26B1",-0.872451060900422
"ATG9B",-0.872530769541543
"SDR16C6P",-0.872607344423329
"SLC25A17",-0.872833230661472
"FAM162A",-0.873164541450752
"XLOC_006259",-0.873204415417138
"SLC39A7",-0.873462117796961
"XLOC_012253",-0.87350040570251
"STAC",-0.873858521443725
"DKFZP434L187",-0.874056248699384
"LOC100507073",-0.874149278442943
"HAR1B",-0.874176323101929
"TMEM216",-0.874241319283793
"XLOC_004759",-0.874373499861317
"XLOC_008966",-0.874696284644924
"XLOC_003894",-0.874729321060147
"ARHGEF7",-0.874849343007215
"XLOC_010743",-0.875197472949458
"ACOT1",-0.875292313908113
"STK33",-0.875447299646
"OR6C6",-0.875604146420941
"XLOC_009498",-0.875634227951477
"LOC100506798",-0.87622460239959
"POU3F1",-0.876356340960391
"XLOC_010746",-0.876724915578093
"XLOC_l2_012678",-0.877099314638829
"C19orf47",-0.877107544331533
"AKAP12",-0.877384664092561
"OR2AE1",-0.877404117741135
"XLOC_010448",-0.87742090813279
"FBXO22-AS1",-0.877491920371788
"AGPHD1",-0.877538774232527
"XLOC_007954",-0.877731328778597
"XLOC_003096",-0.877883182803638
"XLOC_012004",-0.878127275069894
"LOC100505856",-0.87832332890287
"TMEM38B",-0.878501241572725
"XLOC_001742",-0.878598489774894
"IRX1",-0.878732957897695
"LOC100509824",-0.878826397978438
"IL13",-0.879077276070838
"MMP19",-0.879114789176744
"ARPC3",-0.879568817281467
"RPS27A",-0.879581579186341
"XLOC_001927",-0.879823991029207
"C14orf21",-0.879957672089851
"XLOC_001852",-0.88005421986281
"XLOC_008744",-0.880239716785195
"XLOC_004321",-0.880365212455034
"EME2",-0.880483690542216
"PRRG2",-0.881053731314258
"XLOC_000367",-0.881087424102585
"ZSCAN12",-0.881424678369349
"ERP29",-0.881733579237838
"GOLGA7B",-0.88177625481178
"XLOC_l2_008885",-0.882038511349182
"ISM2",-0.882628053081702
"ZIC2",-0.882924088161653
"C12orf26",-0.883261613687344
"BCL2",-0.883865596755456
"XLOC_008599",-0.883929624190642
"FBXL15",-0.883953267013506
"STK32A",-0.884073206153613
"XLOC_002334",-0.884423784070755
"XLOC_006139",-0.884460345744193
"NOC2L",-0.884546485071522
"GRIK4",-0.884830921870766
"XLOC_008118",-0.884913382234884
"XLOC_005344",-0.885375666399301
"XLOC_002851",-0.885777820713248
"XLOC_004501",-0.885962814524312
"LOC100505921",-0.886130572777441
"HYDIN",-0.886410745804715
"SOAT2",-0.887002905494795
"SNORD75",-0.887038333393028
"CIB4",-0.887063067925743
"XLOC_l2_013242",-0.887184305728042
"HOXA2",-0.887451341071536
"CP",-0.887813442998962
"C6orf27",-0.887818481569565
"XLOC_007992",-0.887975627859248
"BDNF-AS1",-0.88798678262084
"FRMD5",-0.888631188585671
"LINC00113",-0.888689527546332
"XLOC_005816",-0.888804918842071
"XLOC_002853",-0.889144203593427
"HCG11",-0.889593025404846
"LOC100132146",-0.889688180367069
"SPZ1",-0.890505006145087
"SDS",-0.890766301106043
"XLOC_001302",-0.890788486732494
"XLOC_009416",-0.890864266063531
"CHST3",-0.891011018162969
"NUDCD1",-0.891561306516707
"LOC284865",-0.89179689149107
"FASTKD1",-0.891939245994593
"SCN3B",-0.89194204699871
"KRTAP1-3",-0.891990317486995
"XLOC_002299",-0.892430404578149
"HIST1H3I",-0.893031289679945
"RALA",-0.893245905938736
"XLOC_002552",-0.893729597135662
"XLOC_003668",-0.893998247410377
"FAM195A",-0.894110517729514
"SERPINB8",-0.894625962376864
"ZFAND2B",-0.894825749962752
"XLOC_002867",-0.894848573641915
"XLOC_003150",-0.895011611188181
"PRORSD1P",-0.895075003301684
"XLOC_007744",-0.895323001284757
"OR4D9",-0.895538407332083
"DEFB4A",-0.895737621965636
"CPNE9",-0.895785685924366
"XLOC_014411",-0.895850855541383
"XLOC_002745",-0.895956586397166
"XLOC_002970",-0.896262649643646
"XLOC_014192",-0.896294465573434
"XLOC_003463",-0.896352691584589
"KCTD8",-0.896441557656424
"Q6TXG5",-0.896485483073327
"XLOC_010150",-0.896914633441075
"LOC202781",-0.897028629902745
"XLOC_008699",-0.897340790308455
"IZUMO4",-0.897552960978898
"XLOC_l2_013145",-0.89765218535167
"CLVS2",-0.897688142307278
"XLOC_010750",-0.89798998474701
"ERMP1",-0.898066917609323
"XLOC_004271",-0.898085983952783
"HIST1H2BA",-0.898097856999121
"SMCP",-0.898513717276473
"XLOC_l2_002271",-0.89860865088793
"LOC100506880",-0.898708673274357
"ACTR1B",-0.898865829539026
"SRSF6",-0.899106031746048
"CDC26",-0.899162357583082
"XLOC_013880",-0.89940012491886
"XLOC_l2_015697",-0.899586003669134
"GNAS-AS1",-0.899985565668873
"XLOC_001874",-0.900235848071487
"XLOC_006269",-0.900462322898802
"SYP",-0.900584083352752
"SLC10A6",-0.900819124544825
"LOC286370",-0.901466058756017
"XLOC_000701",-0.901586938554542
"FRG1",-0.90168103339237
"ST7-AS2",-0.901776320008804
"TNP2",-0.901778823062579
"CHTF18",-0.901965537847722
"XLOC_002131",-0.902107496576913
"SELT",-0.902506351617292
"C14orf149",-0.902553711730019
"UBTD1",-0.902678627585213
"XLOC_001715",-0.902802489875552
"XLOC_001910",-0.902841800016888
"SLC15A5",-0.903829955273575
"XLOC_006414",-0.903838046920493
"XLOC_003646",-0.903991651331084
"TOP3A",-0.904411605597955
"USP29",-0.904488578404964
"LOC100505909",-0.904721975265971
"XLOC_013817",-0.905092668237714
"XLOC_l2_001359",-0.905173450111353
"XLOC_004085",-0.905392590530325
"LOC340357",-0.905580687317032
"XLOC_013686",-0.905667656960413
"XLOC_002592",-0.905822257773777
"XLOC_010191",-0.905934752473197
"LOC100129726",-0.906071435277792
"LOC100506497",-0.906072019423267
"XLOC_011835",-0.906247648012245
"DOK4",-0.906462846138402
"XLOC_007357",-0.906514684744886
"C1orf227",-0.906640494611256
"LOC340107",-0.906726775815521
"XLOC_l2_001382",-0.906803138187127
"HBCBP",-0.906807737668247
"AKAP3",-0.907152856839674
"NOP10",-0.907305647166158
"XLOC_l2_000942",-0.907428352619007
"XLOC_002717",-0.907496453680846
"XLOC_013592",-0.907761910523857
"FAM113B",-0.907846228025987
"MRS2P2",-0.90788158905986
"XLOC_l2_012083",-0.908108351595131
"FABP1",-0.908410006714338
"CD1B",-0.908585761220073
"KNG1",-0.908658658491564
"XLOC_l2_009469",-0.908727963780874
"XLOC_003385",-0.908759150720044
"XLOC_l2_002686",-0.909130006134221
"XLOC_012099",-0.909177584067571
"LPHN3",-0.90933946600337
"CATSPERG",-0.909494926493267
"LOC100506241",-0.9096859839832
"XLOC_010987",-0.909869507360774
"WDR63",-0.909892147680637
"ARSK",-0.910170371865543
"THUMPD2",-0.910243975453632
"LIG3",-0.910395835305209
"MCM5",-0.910553695785423
"THY1",-0.910563018164233
"LOC100506844",-0.911204091584488
"XLOC_012003",-0.911249330831716
"TWF2",-0.911352701425982
"SLC24A5",-0.911551813088288
"XLOC_014022",-0.91174129898757
"QRSL1",-0.911790681165788
"LOC151300",-0.911997241508775
"XLOC_005093",-0.912317884678507
"XLOC_001718",-0.912361139730061
"LOC648570",-0.912559794015763
"TMEM191A",-0.912630920280284
"ZNF577",-0.912843687877902
"OSMR",-0.912855522305649
"LOC100509686",-0.912940312557917
"AADAC",-0.913006871554512
"MEMO1",-0.913014301563977
"MAFIP",-0.913378194239985
"WNT10B",-0.913451340992841
"SEC1",-0.913796887282789
"SPATA18",-0.913799882783295
"XLOC_006386",-0.913921561341312
"SNORD116-13",-0.914110368052553
"SERTAD4",-0.914178076633395
"LRRC72",-0.915129812756338
"XLOC_009840",-0.915302639836963
"XLOC_011216",-0.915473138150001
"MYO18B",-0.915580198079262
"XLOC_009810",-0.915637341121931
"TMIE",-0.915692992341852
"LINC00244",-0.915706812940499
"MYO3A",-0.915719907954578
"LOC100653001",-0.91574838631479
"XLOC_004195",-0.915977148346126
"PCBP1",-0.916574881297831
"XLOC_010109",-0.916638563522694
"XLOC_000856",-0.916692966975751
"XLOC_l2_007468",-0.916746769703255
"C3orf77",-0.916912426385983
"LOC152024",-0.917213605911693
"XLOC_007615",-0.917218191945608
"KRT77",-0.917383409171662
"XLOC_000688",-0.917428000194692
"LOC100130924",-0.917543215882466
"ACCN3",-0.917752579846146
"CTSL2",-0.917866211255328
"ZNF225",-0.917893605084678
"XLOC_l2_005667",-0.918350165855706
"XLOC_009944",-0.91839101365572
"LINC00051",-0.918615866516227
"FAM86EP",-0.918622921912781
"LOC100132396",-0.918749829354608
"LOC728254",-0.91891306499132
"C21orf59",-0.918996857638518
"MEGF8",-0.91920563290875
"XLOC_004917",-0.919340717617849
"CCDC81",-0.919389997438918
"GPR161",-0.919422576475777
"DIS3L2",-0.919566382151303
"SLC38A4",-0.919764528584676
"SYCE3",-0.91984259634918
"XLOC_004205",-0.919905409101474
"SNORD20",-0.920057843079584
"OR51B4",-0.920225065495389
"XLOC_003799",-0.920265954797323
"SCAMP4",-0.920482949414097
"XLOC_005889",-0.920492741754768
"KRTAP5-9",-0.920606905517366
"LOC100131943",-0.92065922356596
"OPRD1",-0.921090116404535
"TXLNG",-0.921291659631998
"XLOC_012701",-0.921407817599147
"XLOC_l2_006010",-0.921629062936075
"LOC100129520",-0.92191938052432
"XLOC_004405",-0.921980228987226
"ZMYND12",-0.922249177670715
"ZNF812",-0.922282118203501
"RGS8",-0.922431644350616
"RARRES1",-0.922491879459167
"ZFPM2",-0.922628610684135
"XLOC_008896",-0.922726271380735
"OR10A5",-0.922752500868827
"XLOC_000236",-0.923026865378688
"IL36RN",-0.923147022027121
"XLOC_010777",-0.9236042373992
"CCDC27",-0.924355762651436
"XLOC_001822",-0.924379957992923
"XLOC_001507",-0.924392847255313
"XLOC_004764",-0.924521045554913
"PKI55",-0.924817501897642
"ATP13A1",-0.925248590661601
"KLHDC10",-0.925522086542545
"SNORD116-6",-0.925716329327891
"LOC728342",-0.926105530441693
"IGSF21",-0.926253883395028
"PTX4",-0.926294757359178
"SNORD116-12",-0.926477278825527
"RTN4RL2",-0.92649828383702
"XLOC_007278",-0.926699653585801
"IMPDH2",-0.927314833192689
"HEPACAM",-0.927523003960376
"TOMM7",-0.927526345686358
"DIS3",-0.927580037826123
"XLOC_005151",-0.927811514084308
"ULBP1",-0.927855936013578
"XLOC_004073",-0.928089578778478
"MRVI1-AS1",-0.928253122839583
"GLT8D1",-0.928380073808627
"VPS37A",-0.92845811034305
"SLIT1",-0.928546921538821
"DMRTB1",-0.928834746432373
"XLOC_009955",-0.928836201935896
"AIFM1",-0.92896788647639
"PKN3",-0.928997054918362
"TMEM95",-0.929273521301063
"XLOC_013825",-0.929369453959045
"CSRP2",-0.929523016263981
"PCSK1",-0.929546601415634
"GNA14",-0.929885396493841
"LOC100505820",-0.929951707085648
"NKAIN2",-0.93027357486848
"PRR16",-0.930280529759013
"XLOC_007218",-0.93062588736945
"PARK2",-0.930727988405264
"CNN3",-0.930818910597151
"XLOC_009206",-0.930850310375523
"EPGN",-0.931159160173629
"XLOC_002978",-0.931356273993172
"LOC401164",-0.93141850522494
"XLOC_002859",-0.931432738015249
"LOC100129361",-0.931493587171309
"ELFN2",-0.931618545464582
"XLOC_013405",-0.931679695172583
"VTCN1",-0.931695138611673
"XLOC_008136",-0.931738989816358
"LEKR1",-0.931829481086691
"LOC100652968",-0.93187531503087
"XLOC_010576",-0.932023770790045
"REM1",-0.932071668411743
"ATRIP",-0.932435571996831
"SPACA7",-0.932442857717928
"MST1R",-0.932795744513283
"XLOC_l2_001911",-0.933292797177312
"LOC729911",-0.933525889241615
"GPC3",-0.933580232106697
"DPYSL5",-0.933848131641616
"XLOC_l2_014853",-0.933851166879575
"WDR16",-0.934041416456536
"XLOC_l2_005294",-0.934102953528787
"GSTT1",-0.934178901235083
"DDT",-0.934245130839646
"XLOC_000630",-0.934308695404575
"XLOC_008102",-0.934945241314835
"TAS2R60",-0.935164059212773
"LOC283731",-0.935176344083605
"ZIC5",-0.935198345858153
"XLOC_003551",-0.935232355926366
"SPATA5",-0.935268758405183
"ZSCAN5B",-0.935351941396245
"XLOC_012857",-0.935404143469299
"DNAH3",-0.935571580551092
"FN1",-0.935662373649021
"C1orf49",-0.936092794072428
"PSMD5",-0.936244828171823
"XLOC_002571",-0.936512410984983
"XLOC_010253",-0.936623821662178
"OR52K1",-0.936725368933828
"IL33",-0.937506346377241
"PRAMEF22",-0.937555917999393
"LOC730139",-0.937724829775758
"XLOC_011476",-0.937994524209933
"LOC100506352",-0.938020440468642
"XLOC_012281",-0.938292851712584
"EXD2",-0.938412731778717
"IRF2BPL",-0.938488529896193
"CDKN2AIPNL",-0.93853055020073
"MAGEB4",-0.938558313374381
"GALT",-0.939020447065645
"RNF186",-0.939053354637393
"RG9MTD2",-0.93923018950761
"PRSS22",-0.939451280685506
"XLOC_000977",-0.939616936662238
"ZNF367",-0.939680201724329
"LOC393078",-0.939761053797052
"XLOC_007557",-0.9399914003545
"XLOC_007146",-0.940276393557697
"PMCHL1",-0.94048450824034
"XLOC_002773",-0.940505841608623
"XLOC_l2_009820",-0.94069196249342
"XLOC_004616",-0.940909790328286
"LOC100652736",-0.940927280591848
"XLOC_010986",-0.941109277384558
"XLOC_002287",-0.941291896133349
"XLOC_012898",-0.941646519410198
"XLOC_011585",-0.94175707328277
"PEAK1",-0.941840333650601
"HRNR",-0.942007174045104
"TREX2",-0.942038074628032
"SCEL",-0.942524017140943
"XLOC_013608",-0.942537248912022
"FAM9B",-0.943180321664358
"XLOC_001147",-0.94335265593967
"RNLS",-0.943356125157474
"KRT9",-0.943401932534819
"XLOC_l2_012366",-0.94352641454691
"CXorf28",-0.943549759121372
"ATL2",-0.943636851392011
"FA2H",-0.94368896315998
"XLOC_013776",-0.943698203120091
"KRTAP10-11",-0.943822962319669
"TRMT6",-0.944011484840313
"CRELD2",-0.944116698170712
"LOC100287728",-0.944356575569738
"MEPE",-0.944381726893079
"CCDC144A",-0.944447023785379
"XLOC_012441",-0.944742316656765
"LILRB3",-0.944887628213089
"CYSLTR2",-0.945287577202188
"LOC100130157",-0.945387087075708
"XLOC_006344",-0.945412235763011
"FLJ37644",-0.945501110255383
"MRPL50",-0.946097652221751
"AOC4",-0.946126054710513
"FCAMR",-0.946753735267565
"DZIP3",-0.947103793318732
"SNORD117",-0.947243389080791
"XLOC_l2_010863",-0.947606714145407
"XLOC_001488",-0.947679967078312
"C16orf93",-0.94792873907006
"XLOC_001627",-0.948566614700865
"XLOC_010503",-0.948662281653637
"KAAG1",-0.948718334883381
"SLC7A6OS",-0.948764186977715
"NKX2-4",-0.949602549823529
"XLOC_l2_011603",-0.949976012639437
"ZNF385D",-0.950069150102024
"OR9G1",-0.950273356009832
"XLOC_011437",-0.950396286186168
"STK32B",-0.950408379870379
"XLOC_002722",-0.95047565841682
"XLOC_l2_015041",-0.9505823900813
"NAGS",-0.950629730766637
"KCTD11",-0.9508029685954
"MDK",-0.951128729428947
"XLOC_002731",-0.951532892435598
"GPX8",-0.951649935878145
"LOC100506686",-0.951718098667139
"LOC100505619",-0.951827100557273
"XLOC_000841",-0.95261903607728
"LOC100287010",-0.95274178329903
"LOC100505498",-0.952767495493333
"SLC6A11",-0.952785887029717
"XLOC_007508",-0.952809538979233
"C4orf26",-0.95324039427017
"STOML3",-0.95357278401235
"XLOC_004978",-0.953903191719997
"XLOC_008721",-0.953976630272157
"IRX2",-0.954205203949702
"XLOC_013300",-0.954258767467983
"XLOC_005866",-0.954332852488359
"ADCY1",-0.95449209466513
"LOC100507325",-0.954498883082567
"PSG8",-0.954603482028145
"XLOC_002829",-0.95483434982277
"OR9I1",-0.954928344448687
"XLOC_009926",-0.955235351834236
"SLC13A5",-0.955459265418916
"C20orf141",-0.955563243606138
"TMEM167A",-0.95565557438114
"ADD1",-0.955673903755068
"C2orf15",-0.955711849518411
"XLOC_006611",-0.955857246051992
"FAM159A",-0.95593638724727
"XLOC_000085",-0.955943702033468
"STARD13",-0.956092733488182
"C10orf40",-0.956213668597351
"FLJ34690",-0.956319042942557
"XLOC_011424",-0.956330458520191
"TLE6",-0.956342056247743
"SMS",-0.956404286738134
"F2RL2",-0.95651792251023
"IL6",-0.956635604051751
"SFN",-0.956959458967152
"XLOC_003864",-0.957056261779566
"CHRM3",-0.957462289814962
"XLOC_004874",-0.957533742039047
"XLOC_l2_008609",-0.957570381800043
"KANK3",-0.957924834577366
"XLOC_005118",-0.958180879738036
"TCN2",-0.958266983493395
"PCDP1",-0.958302513093908
"XLOC_003648",-0.958338832261584
"LOC349196",-0.95845640392073
"SPRR3",-0.958634629683752
"LINC00471",-0.958656753030087
"C19orf60",-0.958713622167326
"XLOC_003291",-0.958720496953711
"XLOC_009073",-0.958841995972522
"IGSF9",-0.95920614486274
"CACNB2",-0.959377379031079
"LOC100125556",-0.959385672005223
"LOC284837",-0.959561513216492
"SPINK7",-0.95966483694448
"FAM59A",-0.960036138141793
"OR5T3",-0.960086638019094
"PDCD7",-0.960337475284449
"MLF1",-0.961020084864965
"XLOC_l2_014051",-0.961140344780024
"CTTNBP2",-0.961383280599805
"XLOC_014212",-0.961584137154568
"FERMT1",-0.961606466139027
"LOC100130386",-0.961752427969478
"SUN3",-0.961812692802039
"XLOC_002403",-0.961835089820793
"XLOC_002390",-0.961894475590853
"DDIT4L",-0.96196066471707
"CXorf51A",-0.96214340673861
"ADO",-0.962275225372511
"MAB21L1",-0.962889974822322
"SGSM3",-0.962927439919313
"SULF1",-0.963020716086761
"XLOC_006916",-0.963271800176603
"LOC440028",-0.963678056092988
"XLOC_l2_003133",-0.963691667211492
"CHGA",-0.964276899439001
"OCLN",-0.964302354719778
"LOC100505633",-0.964406748809921
"ZNF879",-0.964621407455322
"UBASH3B",-0.965288108224605
"HSPA9",-0.965611095984216
"PSMB1",-0.965648418825091
"TMCO3",-0.965841093223063
"MLANA",-0.965900705264808
"BCKDHB",-0.965978102576177
"KIF23",-0.966215283435282
"XLOC_009800",-0.966401236667802
"HTR2A",-0.966501584848682
"XLOC_005639",-0.966705063264093
"XLOC_013581",-0.966758160063993
"ZNF250",-0.966799389342833
"HSP90AB2P",-0.966860511422638
"HSF4",-0.966977469556084
"XLOC_005306",-0.967114385122602
"ARGFX",-0.967269925336644
"XLOC_l2_001890",-0.96735009145005
"CHRNB1",-0.967381599146063
"CYP4Z1",-0.967430639736553
"CYCSP52",-0.967558375286541
"LOC283788",-0.967743691370874
"XLOC_011520",-0.967812836941532
"P39192",-0.967846718678451
"XLOC_003765",-0.968941236104835
"XLOC_006874",-0.968949403579875
"XLOC_006920",-0.969316293259411
"XLOC_011091",-0.969422454469948
"XLOC_000847",-0.969474797939481
"EYA1",-0.969528625862596
"XLOC_006638",-0.969568809081677
"XLOC_004773",-0.969658016018155
"RAB31",-0.969687730044094
"DLG2",-0.969961836475174
"CGA",-0.970022150419531
"XLOC_009709",-0.970152403889007
"OR5K1",-0.970152443719114
"TRMT1L",-0.970222416202078
"XLOC_007453",-0.970346505668669
"XLOC_010825",-0.970385599434512
"UBA2",-0.970489923746589
"XLOC_000556",-0.970556205455855
"XLOC_005882",-0.970587923051802
"TAF1A",-0.970710060199825
"STX1B",-0.970753090891347
"SLITRK5",-0.970838243016245
"SMR3B",-0.970839162802794
"XLOC_011082",-0.971148340947177
"XLOC_012682",-0.97118721352433
"XLOC_l2_011514",-0.971332960471327
"XLOC_008962",-0.971399319127433
"LOC283404",-0.971448685661531
"XLOC_013856",-0.971528171368062
"SLC22A25",-0.972167523499137
"TMPO",-0.972227026390924
"XLOC_008837",-0.972235912597537
"CETN1",-0.972353584924525
"OR2G2",-0.972388270431764
"ADAMTS6",-0.972410111679647
"LOC100289079",-0.972663015234642
"LOC729080",-0.972851575276622
